#Mapping quality	mapping quality
0.0	163745.0
1.0	4986.0
2.0	5338.0
3.0	8403.0
4.0	3361.0
5.0	5284.0
6.0	3166.0
7.0	2593.0
8.0	2523.0
9.0	1801.0
10.0	1904.0
11.0	1274.0
12.0	1687.0
13.0	1942.0
14.0	1076.0
15.0	1764.0
16.0	783.0
17.0	1358.0
18.0	1686.0
19.0	987.0
20.0	1179.0
21.0	656.0
22.0	482.0
23.0	1073.0
24.0	689.0
25.0	1431.0
26.0	958.0
27.0	1022.0
28.0	680.0
29.0	502.0
30.0	1368.0
31.0	557.0
32.0	469.0
33.0	432.0
34.0	171.0
35.0	286.0
36.0	440.0
37.0	493.0
38.0	74.0
39.0	469.0
40.0	1014.0
41.0	708.0
42.0	916.0
43.0	957.0
44.0	841.0
45.0	2595.0
46.0	816.0
47.0	1247.0
48.0	765.0
49.0	648.0
50.0	605.0
51.0	1035.0
52.0	518.0
53.0	801.0
54.0	744.0
55.0	1112.0
56.0	508.0
57.0	2225.0
58.0	2344.0
59.0	114564.0
60.0	448436.0
