#Mapping quality	mapping quality
0.0	153546.0
1.0	4461.0
2.0	4786.0
3.0	5977.0
4.0	3247.0
5.0	4136.0
6.0	3611.0
7.0	2047.0
8.0	1731.0
9.0	1727.0
10.0	1548.0
11.0	966.0
12.0	1487.0
13.0	1077.0
14.0	1483.0
15.0	1222.0
16.0	1227.0
17.0	1376.0
18.0	1085.0
19.0	514.0
20.0	1099.0
21.0	971.0
22.0	709.0
23.0	578.0
24.0	1025.0
25.0	852.0
26.0	1331.0
27.0	1073.0
28.0	579.0
29.0	164.0
30.0	1319.0
31.0	815.0
32.0	302.0
33.0	770.0
34.0	277.0
35.0	408.0
36.0	414.0
37.0	762.0
38.0	337.0
39.0	312.0
40.0	1217.0
41.0	1063.0
42.0	1059.0
43.0	644.0
44.0	705.0
45.0	2559.0
46.0	1324.0
47.0	445.0
48.0	605.0
49.0	328.0
50.0	905.0
51.0	666.0
52.0	194.0
53.0	957.0
54.0	1094.0
55.0	1826.0
56.0	2064.0
57.0	1801.0
58.0	2994.0
59.0	112008.0
60.0	489194.0
