#Position (bp)	Coverage
4011823.0	7.212582311405851
1.2035468E7	3.762394647320513
2.0059113E7	1.4333820850748007
2.8082758E7	0.001357113880287575
3.6106403E7	4.019370248808366E-4
4.4130048E7	1.6638323355532304E-4
5.2153693E7	3.8074964682510254E-4
6.0177338E7	9.796046559886436E-5
6.8200983E7	1.1640594767091515E-4
7.6224628E7	3.226713046252669E-4
8.4248273E7	1.1265771354540237
9.2271918E7	4.9229496070676106E-5
1.00295563E8	2.8440939248932376E-4
1.08319208E8	5.88261320135674E-5
1.16342853E8	4.225012447584608E-5
1.24366498E8	8.47495122229361E-6
1.32390143E8	0.0
1.40413788E8	1.3888093254375038
1.48437433E8	0.8389321810723182
1.56461078E8	3.2304519953213284E-4
1.64484723E8	3.0408488909965485
1.72508368E8	6.069560654789687E-5
1.80532013E8	8.961014601219271E-5
1.88555658E8	6.80488730495928E-5
1.96579303E8	1.7460892150637273E-4
2.04602948E8	2.1523883471913325E-4
2.12626593E8	2.6421906751856542E-5
2.20650238E8	1.2114194982454982E-4
2.28673883E8	3.7464269667962627E-4
2.36697528E8	2.8789907828673877E-5
2.44721173E8	1.1515963131469551E-4
2.48844709E8	5.05758032825039E-4
2.528565315E8	1.77943744649188E-4
2.60768463E8	2.917626589910197E-4
2.68792108E8	7.851793044183784E-5
2.76815753E8	5.193400256367274E-4
2.84839398E8	0.2987430276389347
2.92863043E8	1.6463839065661553E-4
3.00886688E8	2.7979802197131105E-4
3.08910333E8	2.72943282012103E-5
3.16933978E8	2.895192895498243E-4
3.24957623E8	2.845340241249457E-4
3.32981268E8	1.9118492904409405E-4
3.41004913E8	3.6224336944119537
3.49028558E8	3.335142569243779E-4
3.57052203E8	3.0534750727381386E-4
3.65075848E8	8.312930095985054E-5
3.73099493E8	0.6417965899538177
3.81123138E8	2.139925183629136E-4
3.89146783E8	8.487414385855806E-5
3.97170428E8	7.851793044183784E-5
4.05194073E8	2.566165377456256E-4
4.13217718E8	7.278487520322746E-5
4.21241363E8	4.3459051341379135E-4
4.29265008E8	6.717645160023904E-5
4.37288653E8	5.932465855605526E-5
4.45312298E8	9.135498891090022E-5
4.53335943E8	1.2886911123311163E-4
4.61359588E8	4.013138667027268E-5
4.69383233E8	3.2192351481153515E-4
4.77406878E8	3.7663680284957774E-4
4.85430523E8	4.2250124475846077E-4
4.902961485E8	4.690777614976757E-4
4.94307971E8	6.127257922251589E-5
5.01477813E8	9.467019041844449E-4
5.09501458E8	4.362107246768769E-5
5.17525103E8	5.994781673416508E-5
5.25548748E8	5.6707394207994E-5
5.33572393E8	3.866073336993349E-4
5.41596038E8	0.8524393838461198
5.49619683E8	3.564464778788194E-5
5.57643328E8	9.098109400403432E-5
5.65666973E8	1.0369352083747474E-4
5.73690618E8	9.197814708901005E-5
5.81714263E8	4.486738882390734E-5
5.89737908E8	5.2719181868091125E-5
5.97761553E8	4.025601830589464E-5
6.05785198E8	2.12621570371072E-4
6.13808843E8	3.240422526171086E-5
6.21832488E8	2.2405049076822317
6.29856133E8	1.6488765392785946E-4
6.37879778E8	3.714022741534552E-5
6.45903423E8	1.9913142966818695
6.53927068E8	2.6048011844990648E-5
6.61950713E8	4.274865101833394E-5
6.69974358E8	4.9104864435054146E-5
6.77998003E8	6.293897598909224E-5
6.85727668E8	2.4422766698696893E-4
6.897394905E8	0.0034237022926729707
6.94045293E8	4.5742836329374
7.02068938E8	4.636296845137092E-5
7.10092583E8	7.671077172531935E-4
7.18116228E8	2.891453946429584E-5
7.26139873E8	7.091540066889798E-5
7.34163518E8	7.951498352681356E-5
7.42187163E8	3.031041378326185E-4
7.50210808E8	2.0215251297882696E-4
7.58234453E8	3.36505416179305E-5
7.66258098E8	1.2388384580823303E-4
7.74281743E8	3.277812016857675E-4
7.82305388E8	6.705181996461708E-5
7.90329033E8	2.554948530250279E-5
7.98352678E8	3.8286838463067596E-4
8.06376323E8	8.961014601219271E-5
8.14399968E8	7.752087735686212E-5
8.22423613E8	2.536253784906984E-4
8.30447258E8	3.2902751804198713E-5
8.38470903E8	4.433147279073289E-4
8.46494548E8	3.469744735715501E-4
8.54518193E8	1.5990238850298089E-4
8.62541838E8	1.4021059007471044E-4
8.70565483E8	1.1952173856146427E-4
8.771186855E8	9.52238547560774E-5
8.81130508E8	0.0011085098533264648
8.86612773E8	0.6743202123224544
8.94636418E8	4.070469219413371E-4
9.02660063E8	2.8042118014942088E-5
9.10683708E8	3.9632860127784815E-5
9.18707353E8	4.7360021536346634E-5
9.26730998E8	1.906864025016062E-5
9.34754643E8	0.0012815871091006643
9.42778288E8	4.274865101833394E-5
9.50801933E8	6.867203122770262E-5
9.58825578E8	8.948551437657074E-5
9.66849223E8	8.736677657099734E-5
9.74872868E8	1.1677984257778105E-4
9.82896513E8	3.589391105912587E-5
9.90920158E8	2.5674116938124753E-5
9.98943803E8	5.5585709487396314E-5
1.006967448E9	2.1810536233843844E-5
1.014991093E9	5.13482338762495E-4
1.023014738E9	8.474951222293609E-5
1.031038383E9	7.714698244999623E-5
1.039062028E9	9.484467470831523E-5
1.047085673E9	9.671414924264471E-5
1.055109318E9	4.6574842231928256E-4
1.0601597325E9	3.129236504806507E-5
1.064171555E9	1.3352479735425827E-4
1.071156608E9	1.3372974502236825E-4
1.079180253E9	3.996936554396412E-4
1.087203898E9	5.847249722538821
1.095227543E9	3.981980758121776E-4
1.103251188E9	4.8132737677202816E-4
1.111274833E9	1.2126658146017177E-4
1.119298478E9	1.1229310369539032E-4
