#Mapping quality	mapping quality
0.0	121038.0
1.0	4588.0
2.0	3594.0
3.0	5310.0
4.0	2849.0
5.0	3513.0
6.0	2949.0
7.0	1624.0
8.0	1729.0
9.0	1879.0
10.0	1572.0
11.0	1024.0
12.0	1302.0
13.0	1368.0
14.0	1113.0
15.0	766.0
16.0	824.0
17.0	966.0
18.0	952.0
19.0	321.0
20.0	471.0
21.0	246.0
22.0	509.0
23.0	368.0
24.0	693.0
25.0	1113.0
26.0	1108.0
27.0	296.0
28.0	587.0
29.0	203.0
30.0	627.0
31.0	375.0
32.0	393.0
33.0	136.0
34.0	167.0
35.0	143.0
36.0	779.0
37.0	267.0
38.0	385.0
39.0	227.0
40.0	1307.0
41.0	545.0
42.0	1246.0
43.0	611.0
44.0	418.0
45.0	2555.0
46.0	101.0
47.0	417.0
48.0	293.0
49.0	66.0
50.0	277.0
51.0	300.0
52.0	93.0
53.0	133.0
54.0	706.0
55.0	566.0
56.0	1044.0
57.0	922.0
58.0	1162.0
59.0	111516.0
60.0	157257.0
