#Mapping quality	mapping quality
0.0	135605.0
1.0	4365.0
2.0	4085.0
3.0	5581.0
4.0	2732.0
5.0	4330.0
6.0	3343.0
7.0	2158.0
8.0	1166.0
9.0	1854.0
10.0	1544.0
11.0	1270.0
12.0	973.0
13.0	1142.0
14.0	1244.0
15.0	792.0
16.0	772.0
17.0	1271.0
18.0	762.0
19.0	941.0
20.0	813.0
21.0	372.0
22.0	483.0
23.0	482.0
24.0	270.0
25.0	504.0
26.0	494.0
27.0	859.0
28.0	322.0
29.0	270.0
30.0	696.0
31.0	374.0
32.0	216.0
33.0	349.0
34.0	197.0
35.0	527.0
36.0	106.0
37.0	328.0
38.0	173.0
39.0	147.0
40.0	804.0
41.0	864.0
42.0	412.0
43.0	633.0
44.0	190.0
45.0	2006.0
46.0	241.0
47.0	246.0
48.0	630.0
49.0	114.0
50.0	526.0
51.0	356.0
52.0	356.0
53.0	817.0
54.0	341.0
55.0	670.0
56.0	975.0
57.0	1432.0
58.0	1508.0
59.0	102360.0
60.0	153912.0
