#GC Content (%)	Sample	HUMAN (hg19)
1.0	7.243227582210633E-5	0.0
2.0	7.243227582210633E-5	3.0E-6
3.0	2.897291032884253E-4	3.0E-6
4.0	1.4486455164421265E-4	1.0E-5
5.0	3.6216137911053165E-4	8.0E-6
6.0	1.4486455164421265E-4	1.2000000000000002E-5
7.0	2.1729682746631898E-4	6.999999999999999E-6
8.0	2.897291032884253E-4	9.999999999999999E-6
9.0	1.4486455164421265E-4	1.6E-5
10.0	0.0	1.5000000000000002E-5
11.0	0.0	1.9999999999999998E-5
12.0	7.243227582210633E-5	1.6E-5
13.0	0.0	1.6E-5
14.0	1.4486455164421265E-4	2.4999999999999998E-5
15.0	7.243227582210633E-5	2.2000000000000003E-5
16.0	0.0	2.6999999999999996E-5
17.0	1.4486455164421265E-4	3.3E-5
18.0	0.0	3.7000000000000005E-5
19.0	0.0	4.7000000000000004E-5
20.0	0.0	5.4999999999999995E-5
21.0	0.0	6.400000000000001E-5
22.0	0.0	9.3E-5
23.0	0.0	1.66E-4
24.0	0.0	3.03E-4
25.0	2.1729682746631898E-4	7.059999999999999E-4
26.0	7.967550340431697E-4	0.0016020000000000001
27.0	0.001738374619730552	0.0033690000000000005
28.0	0.0022454005504852965	0.006167999999999999
29.0	0.001303780964797914	0.010352
30.0	0.004780530204259018	0.015647
31.0	0.008039982616253803	0.022148
32.0	0.00869187309865276	0.028808
33.0	0.015283210198464434	0.035106000000000005
34.0	0.014848616543531798	0.041161
35.0	0.018325365782992903	0.047408
36.0	0.017601043024771838	0.052698999999999996
37.0	0.029335071707953065	0.057517000000000006
38.0	0.02803129074315515	0.061487999999999994
39.0	0.03614370563523106	0.063321
40.0	0.04403882369984064	0.060248
41.0	0.03925829349558163	0.055508
42.0	0.032522091844125744	0.051446000000000006
43.0	0.028900478053020425	0.048194
44.0	0.021367521367521368	0.044423
45.0	0.01216862233811386	0.040655000000000004
46.0	0.010647544545849631	0.03652
47.0	0.012385919165580184	0.032315
48.0	0.012458351441402286	0.028137999999999996
49.0	0.02325076053889613	0.02458
50.0	0.024771838331160364	0.020810000000000002
51.0	0.026148051571780385	0.017532
52.0	0.03331884687816891	0.014506999999999997
53.0	0.03397073736056786	0.012007
54.0	0.02209184412574243	0.010018
55.0	0.027741561639866727	0.008414999999999999
56.0	0.02491670288280458	0.007258
57.0	0.03483992467043314	0.006174999999999999
58.0	0.04679125018108069	0.005363000000000001
59.0	0.042590178183398525	0.0046159999999999994
60.0	0.03925829349558163	0.003946
61.0	0.04657395335361437	0.0034579999999999993
62.0	0.033246414602346806	0.002915
63.0	0.01970157902361292	0.0024610000000000005
64.0	0.026292916123424596	0.0019950000000000002
65.0	0.01897725626539186	0.0016779999999999998
66.0	0.015935100680863394	0.0013500000000000003
67.0	0.014269158336954947	0.001069
68.0	0.01383456468202231	8.119999999999999E-4
69.0	0.009198899029407504	6.4E-4
70.0	0.008981602201941186	5.05E-4
71.0	0.005722149789946401	4.0299999999999993E-4
72.0	8.69187309865276E-4	3.2E-4
73.0	7.967550340431697E-4	2.79E-4
74.0	2.897291032884253E-4	2.0700000000000002E-4
75.0	7.243227582210633E-5	2.0099999999999998E-4
76.0	0.0	1.54E-4
77.0	0.0	1.12E-4
78.0	0.0	7.699999999999999E-5
79.0	0.0	6.3E-5
80.0	1.4486455164421265E-4	3.7E-5
81.0	0.0	2.8000000000000003E-5
82.0	0.0	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	0.0	0.0
86.0	0.0	1.0E-6
87.0	0.0	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	0.0	0.0
92.0	0.0	0.0
93.0	0.0	0.0
94.0	0.0	0.0
95.0	7.243227582210633E-5	0.0
96.0	7.243227582210633E-5	0.0
97.0	2.1729682746631898E-4	0.0
98.0	2.897291032884253E-4	0.0
99.0	2.897291032884253E-4	0.0
100.0	0.0011589164131537012	0.0
