#Mapping quality	mapping quality
0.0	197336.0
1.0	6581.0
2.0	5633.0
3.0	8331.0
4.0	3769.0
5.0	5077.0
6.0	4283.0
7.0	2451.0
8.0	2115.0
9.0	1861.0
10.0	1717.0
11.0	1570.0
12.0	2318.0
13.0	2169.0
14.0	1314.0
15.0	1072.0
16.0	1709.0
17.0	1221.0
18.0	1451.0
19.0	992.0
20.0	1222.0
21.0	406.0
22.0	942.0
23.0	394.0
24.0	846.0
25.0	1114.0
26.0	813.0
27.0	411.0
28.0	1072.0
29.0	584.0
30.0	1349.0
31.0	668.0
32.0	331.0
33.0	537.0
34.0	270.0
35.0	661.0
36.0	465.0
37.0	807.0
38.0	804.0
39.0	547.0
40.0	1553.0
41.0	660.0
42.0	269.0
43.0	979.0
44.0	1126.0
45.0	2340.0
46.0	1501.0
47.0	746.0
48.0	665.0
49.0	156.0
50.0	877.0
51.0	603.0
52.0	935.0
53.0	1040.0
54.0	1386.0
55.0	947.0
56.0	1874.0
57.0	1987.0
58.0	1991.0
59.0	117040.0
60.0	408999.0
