#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.9095167837255315E-5	0.0
2.0	2.096407550693401E-5	3.0E-6
3.0	1.1331932706450816E-5	3.0E-6
4.0	2.3797058683546713E-5	1.0E-5
5.0	1.5298109153708602E-5	8.0E-6
6.0	1.1331932706450816E-5	1.2000000000000002E-5
7.0	9.632142800483195E-6	6.999999999999999E-6
8.0	6.79915962387049E-6	9.999999999999999E-6
9.0	9.065546165160653E-6	1.6E-5
10.0	6.232562988547948E-6	1.5000000000000002E-5
11.0	6.79915962387049E-6	1.9999999999999998E-5
12.0	5.665966353225408E-6	1.6E-5
13.0	2.2663865412901632E-6	1.6E-5
14.0	6.79915962387049E-6	2.4999999999999998E-5
15.0	6.79915962387049E-6	2.2000000000000003E-5
16.0	3.399579811935245E-6	2.6999999999999996E-5
17.0	7.93235289451557E-6	3.3E-5
18.0	3.966176447257786E-6	3.7000000000000005E-5
19.0	5.099369717902867E-6	4.7000000000000004E-5
20.0	6.232562988547949E-6	5.4999999999999995E-5
21.0	6.232562988547949E-6	6.400000000000001E-5
22.0	1.8697688965643844E-5	9.3E-5
23.0	2.3230462048224174E-5	1.66E-4
24.0	4.249474764919056E-5	3.03E-4
25.0	1.9264285600966384E-4	7.059999999999999E-4
26.0	8.198653313117166E-4	0.0016020000000000001
27.0	0.001945692845697605	0.0033690000000000005
28.0	0.003265296409363802	0.006167999999999999
29.0	0.001265776883310556	0.010352
30.0	0.0059333999650976466	0.015647
31.0	0.009858214857976888	0.022148
32.0	0.009763026623242702	0.028808
33.0	0.018108428464908403	0.035106000000000005
34.0	0.02224345070949231	0.041161
35.0	0.022292178020130043	0.047408
36.0	0.02593029501553608	0.052698999999999996
37.0	0.034694978367340465	0.057517000000000006
38.0	0.03319916325008895	0.061487999999999994
39.0	0.04132359240397887	0.063321
40.0	0.05279717426926032	0.060248
41.0	0.045789507083591134	0.055508
42.0	0.041714544082351424	0.051446000000000006
43.0	0.03753589389684768	0.048194
44.0	0.02445204439397957	0.044423
45.0	0.012707629337013946	0.040655000000000004
46.0	0.012854944462197804	0.03652
47.0	0.015977458519460325	0.032315
48.0	0.014063495085340787	0.028137999999999996
49.0	0.020232032654097287	0.02458
50.0	0.023320550913240458	0.020810000000000002
51.0	0.025556341236223204	0.017532
52.0	0.03672112793525387	0.014506999999999997
53.0	0.031569631326901326	0.012007
54.0	0.0172862967470554	0.010018
55.0	0.02384012002783123	0.008414999999999999
56.0	0.0238242553220422	0.007258
57.0	0.03309377627591897	0.006174999999999999
58.0	0.03591939369627247	0.005363000000000001
59.0	0.025724053840278673	0.0046159999999999994
60.0	0.033021818503233005	0.003946
61.0	0.03588709768805909	0.0034579999999999993
62.0	0.026566016440367973	0.002915
63.0	0.017997375524385188	0.0024610000000000005
64.0	0.02310864377162983	0.0019950000000000002
65.0	0.012592610220043467	0.0016779999999999998
66.0	0.015151360625160063	0.0013500000000000003
67.0	0.012727460219250234	0.001069
68.0	0.013068551393714406	8.119999999999999E-4
69.0	0.007834331676604772	6.4E-4
70.0	0.005438761102461069	5.05E-4
71.0	0.005260849758969791	4.0299999999999993E-4
72.0	0.0014113922185884492	3.2E-4
73.0	8.334636505594575E-4	2.79E-4
74.0	1.5071470499579588E-4	2.0700000000000002E-4
75.0	3.34292014840299E-5	2.0099999999999998E-4
76.0	1.6431302424353683E-5	1.54E-4
77.0	1.3598319247740978E-5	1.12E-4
78.0	4.5327730825803264E-6	7.699999999999999E-5
79.0	2.832983176612704E-6	6.3E-5
80.0	3.399579811935245E-6	3.7E-5
81.0	1.6997899059676224E-6	2.8000000000000003E-5
82.0	1.6997899059676224E-6	1.6E-5
83.0	1.1331932706450816E-6	9.0E-6
84.0	5.665966353225408E-7	4.0E-6
85.0	0.0	0.0
86.0	1.1331932706450816E-6	1.0E-6
87.0	5.665966353225408E-7	0.0
88.0	5.665966353225408E-7	0.0
89.0	0.0	0.0
90.0	1.1331932706450816E-6	0.0
91.0	0.0	0.0
92.0	0.0	0.0
93.0	1.6997899059676224E-6	0.0
94.0	4.5327730825803264E-6	0.0
95.0	1.9264285600966386E-5	0.0
96.0	6.062583997951186E-5	0.0
97.0	1.444821420072479E-4	0.0
98.0	2.9859642681497896E-4	0.0
99.0	4.289136529391634E-4	0.0
100.0	0.0017932783507958417	0.0
