#Coverage	Number of genomic locations
123.0	747.0
124.0	404.0
125.0	241.0
126.0	730.0
127.0	138.0
128.0	609.0
129.0	232.0
130.0	549.0
131.0	370.0
132.0	1007.0
133.0	339.0
134.0	942.0
135.0	315.0
136.0	443.0
137.0	181.0
138.0	761.0
139.0	911.0
140.0	676.0
141.0	463.0
142.0	520.0
143.0	465.0
144.0	793.0
145.0	163.0
146.0	343.0
147.0	485.0
148.0	436.0
149.0	130.0
150.0	430.0
151.0	291.0
152.0	351.0
153.0	246.0
154.0	322.0
155.0	599.0
156.0	1037.0
157.0	582.0
158.0	177.0
159.0	199.0
160.0	721.0
161.0	587.0
162.0	452.0
163.0	393.0
164.0	245.0
165.0	362.0
166.0	748.0
167.0	367.0
168.0	377.0
169.0	554.0
170.0	205.0
171.0	342.0
172.0	488.0
173.0	278.0
174.0	603.0
175.0	362.0
176.0	109.0
177.0	159.0
178.0	739.0
179.0	122.0
180.0	555.0
181.0	839.0
182.0	808.0
183.0	377.0
184.0	579.0
185.0	531.0
186.0	855.0
187.0	478.0
188.0	536.0
189.0	198.0
190.0	483.0
191.0	417.0
192.0	278.0
193.0	77.0
194.0	106.0
195.0	752.0
196.0	389.0
197.0	410.0
198.0	349.0
199.0	369.0
200.0	644.0
201.0	182.0
202.0	157.0
203.0	355.0
204.0	338.0
205.0	410.0
206.0	387.0
207.0	43.0
208.0	348.0
209.0	234.0
210.0	363.0
211.0	128.0
212.0	97.0
213.0	146.0
214.0	374.0
215.0	103.0
216.0	176.0
217.0	127.0
218.0	502.0
219.0	307.0
220.0	167.0
221.0	187.0
222.0	66.0
223.0	301.0
224.0	291.0
225.0	303.0
226.0	519.0
227.0	302.0
228.0	361.0
229.0	93.0
230.0	111.0
231.0	134.0
232.0	226.0
233.0	117.0
234.0	387.0
235.0	318.0
236.0	394.0
237.0	226.0
238.0	237.0
239.0	229.0
240.0	251.0
241.0	71.0
242.0	130.0
243.0	60.0
244.0	274.0
245.0	253.0
246.0	447.0
247.0	212.0
248.0	145.0
249.0	113.0
250.0	272.0
251.0	123.0
252.0	425.0
253.0	104.0
254.0	265.0
255.0	137.0
256.0	242.0
257.0	117.0
258.0	54.0
259.0	34.0
260.0	159.0
261.0	164.0
262.0	114.0
263.0	302.0
264.0	76.0
265.0	23.0
266.0	98.0
267.0	128.0
268.0	69.0
269.0	61.0
270.0	43.0
271.0	24.0
272.0	161.0
273.0	98.0
274.0	74.0
275.0	14.0
276.0	133.0
277.0	5.0
278.0	29.0
279.0	163.0
280.0	89.0
281.0	110.0
282.0	61.0
283.0	68.0
284.0	137.0
285.0	46.0
286.0	86.0
287.0	104.0
288.0	349.0
289.0	216.0
290.0	95.0
291.0	25.0
292.0	256.0
293.0	124.0
294.0	18.0
295.0	1.0
296.0	4.0
297.0	48.0
298.0	120.0
299.0	67.0
300.0	195.0
301.0	75.0
302.0	127.0
303.0	53.0
304.0	116.0
305.0	224.0
306.0	400.0
307.0	2.0
308.0	142.0
309.0	8.0
310.0	38.0
311.0	80.0
312.0	114.0
313.0	28.0
314.0	162.0
315.0	132.0
316.0	109.0
317.0	20.0
318.0	86.0
319.0	202.0
320.0	46.0
321.0	31.0
322.0	22.0
323.0	27.0
324.0	33.0
325.0	46.0
326.0	212.0
327.0	99.0
328.0	74.0
329.0	146.0
330.0	38.0
331.0	92.0
332.0	103.0
333.0	14.0
334.0	107.0
335.0	117.0
336.0	83.0
337.0	34.0
338.0	10.0
339.0	6.0
340.0	10.0
341.0	119.0
342.0	66.0
343.0	87.0
344.0	18.0
345.0	100.0
346.0	19.0
347.0	3.0
348.0	25.0
349.0	63.0
350.0	1.0
351.0	19.0
352.0	141.0
353.0	82.0
354.0	26.0
355.0	6.0
356.0	6.0
357.0	30.0
358.0	91.0
359.0	5.0
360.0	91.0
361.0	49.0
362.0	82.0
363.0	31.0
364.0	62.0
365.0	36.0
366.0	46.0
367.0	129.0
368.0	40.0
369.0	169.0
370.0	31.0
371.0	133.0
372.0	52.0
373.0	143.0
374.0	247.0
375.0	30.0
376.0	23.0
377.0	12.0
378.0	38.0
379.0	64.0
380.0	10.0
381.0	30.0
382.0	56.0
383.0	32.0
385.0	4.0
386.0	13.0
387.0	9.0
388.0	39.0
389.0	118.0
390.0	59.0
391.0	37.0
392.0	33.0
393.0	6.0
394.0	27.0
395.0	16.0
396.0	80.0
397.0	22.0
398.0	16.0
399.0	70.0
400.0	48.0
401.0	36.0
402.0	1.0
403.0	47.0
404.0	28.0
405.0	18.0
406.0	40.0
407.0	54.0
408.0	22.0
409.0	15.0
410.0	16.0
411.0	5.0
412.0	12.0
413.0	37.0
414.0	165.0
415.0	129.0
416.0	5.0
417.0	54.0
418.0	70.0
419.0	3.0
420.0	22.0
421.0	10.0
422.0	35.0
423.0	4.0
424.0	11.0
425.0	27.0
426.0	42.0
427.0	70.0
428.0	125.0
429.0	23.0
430.0	20.0
431.0	27.0
432.0	32.0
433.0	23.0
434.0	19.0
435.0	4.0
436.0	11.0
437.0	1.0
440.0	1.0
441.0	2.0
442.0	1.0
443.0	2.0
444.0	5.0
445.0	9.0
446.0	4.0
447.0	17.0
448.0	32.0
449.0	40.0
450.0	117.0
451.0	3.0
452.0	3.0
453.0	13.0
454.0	109.0
455.0	10.0
456.0	24.0
457.0	30.0
458.0	46.0
459.0	36.0
460.0	64.0
461.0	43.0
462.0	170.0
463.0	10.0
464.0	6.0
465.0	10.0
466.0	6.0
467.0	44.0
468.0	34.0
469.0	2.0
470.0	3.0
471.0	4.0
472.0	4.0
473.0	2.0
474.0	14.0
475.0	48.0
476.0	1.0
477.0	18.0
478.0	3.0
479.0	10.0
480.0	12.0
481.0	23.0
482.0	24.0
483.0	12.0
484.0	16.0
485.0	153.0
486.0	116.0
487.0	98.0
488.0	75.0
489.0	14.0
490.0	67.0
491.0	5.0
492.0	5.0
493.0	4.0
494.0	24.0
495.0	18.0
496.0	108.0
497.0	45.0
498.0	57.0
499.0	10.0
500.0	2.0
501.0	2.0
502.0	6.0
503.0	9.0
504.0	107.0
505.0	2.0
506.0	12.0
507.0	79.0
508.0	28.0
509.0	4.0
510.0	2.0
511.0	4.0
512.0	2.0
513.0	23.0
514.0	24.0
515.0	75.0
516.0	72.0
517.0	2.0
521.0	2.0
522.0	3.0
523.0	5.0
524.0	49.0
525.0	17.0
526.0	39.0
528.0	1.0
530.0	1.0
532.0	4.0
533.0	1.0
534.0	3.0
535.0	7.0
536.0	3.0
537.0	41.0
538.0	9.0
539.0	2.0
540.0	117.0
541.0	49.0
543.0	6.0
544.0	2.0
545.0	67.0
546.0	2.0
547.0	1.0
548.0	2.0
549.0	3.0
550.0	2.0
551.0	1.0
553.0	3.0
554.0	8.0
555.0	39.0
556.0	60.0
571.0	1.0
574.0	1.0
575.0	2.0
580.0	2.0
582.0	31.0
583.0	19.0
584.0	30.0
585.0	1.0
586.0	1.0
587.0	2.0
588.0	1.0
589.0	1.0
590.0	7.0
591.0	8.0
592.0	85.0
593.0	2.0
595.0	1.0
596.0	5.0
597.0	7.0
599.0	1.0
608.0	1.0
610.0	2.0
613.0	2.0
614.0	1.0
615.0	4.0
616.0	4.0
617.0	3.0
618.0	2.0
619.0	72.0
620.0	5.0
621.0	2.0
622.0	2.0
623.0	1.0
624.0	19.0
625.0	3.0
626.0	47.0
627.0	74.0
628.0	76.0
629.0	76.0
630.0	44.0
661.0	3.0
662.0	1.0
663.0	4.0
664.0	10.0
665.0	5.0
666.0	69.0
667.0	1.0
695.0	1.0
697.0	1.0
698.0	2.0
699.0	5.0
700.0	1.0
701.0	2.0
702.0	5.0
703.0	7.0
704.0	17.0
705.0	8.0
706.0	44.0
