#Insert size (bp)	insert size
1.0	135.0
2.0	18.0
3.0	24.0
4.0	11.0
5.0	136.0
6.0	11.0
7.0	19.0
8.0	10.0
9.0	5.0
10.0	10.0
11.0	3.0
12.0	7.0
13.0	2.0
14.0	7.0
15.0	5.0
16.0	3.0
17.0	5.0
18.0	2.0
19.0	3.0
20.0	2.0
21.0	2.0
22.0	1.0
23.0	4.0
24.0	4.0
27.0	1.0
28.0	1.0
29.0	2.0
30.0	1.0
31.0	2.0
32.0	1.0
33.0	4.0
34.0	1.0
35.0	3.0
36.0	2.0
37.0	3.0
38.0	6.0
39.0	1.0
40.0	1.0
41.0	3.0
42.0	3.0
43.0	3.0
45.0	1.0
46.0	2.0
47.0	32.0
48.0	8.0
49.0	5.0
50.0	3.0
51.0	6.0
52.0	7.0
53.0	6.0
54.0	5.0
55.0	10.0
56.0	12.0
57.0	10.0
58.0	5.0
59.0	9.0
60.0	6.0
61.0	4.0
62.0	6.0
63.0	11.0
64.0	10.0
65.0	4.0
66.0	7.0
67.0	10.0
68.0	8.0
69.0	7.0
70.0	7.0
71.0	4.0
72.0	4.0
73.0	2.0
74.0	3.0
75.0	10.0
76.0	7.0
77.0	3.0
78.0	3.0
79.0	7.0
80.0	1.0
81.0	3.0
82.0	5.0
83.0	4.0
84.0	3.0
85.0	6.0
86.0	6.0
87.0	9.0
88.0	6.0
89.0	3.0
90.0	3.0
91.0	4.0
92.0	7.0
93.0	6.0
94.0	17.0
95.0	11.0
96.0	11.0
97.0	15.0
98.0	8.0
99.0	38.0
100.0	11.0
101.0	10.0
102.0	6.0
103.0	36.0
104.0	47.0
105.0	17.0
106.0	15.0
107.0	16.0
108.0	13.0
109.0	10.0
110.0	12.0
111.0	16.0
112.0	13.0
113.0	13.0
114.0	54.0
115.0	15.0
116.0	22.0
117.0	10.0
118.0	12.0
119.0	18.0
120.0	15.0
121.0	8.0
122.0	11.0
123.0	9.0
124.0	8.0
125.0	8.0
126.0	25.0
127.0	8.0
128.0	16.0
129.0	3.0
130.0	14.0
131.0	11.0
132.0	53.0
133.0	5.0
134.0	10.0
135.0	11.0
136.0	41.0
137.0	3.0
138.0	20.0
139.0	16.0
140.0	12.0
141.0	22.0
142.0	12.0
143.0	13.0
144.0	12.0
145.0	5.0
146.0	5.0
147.0	18.0
148.0	20.0
149.0	6.0
150.0	19.0
151.0	33.0
152.0	17.0
153.0	15.0
154.0	4.0
155.0	199.0
156.0	20.0
157.0	7.0
158.0	11.0
159.0	28.0
160.0	8.0
161.0	5.0
162.0	10.0
163.0	17.0
164.0	17.0
165.0	15.0
166.0	6.0
167.0	14.0
168.0	20.0
169.0	15.0
170.0	7.0
171.0	22.0
172.0	13.0
173.0	24.0
174.0	29.0
175.0	28.0
176.0	11.0
177.0	16.0
178.0	12.0
179.0	37.0
180.0	5139.0
181.0	944.0
182.0	15.0
183.0	8.0
184.0	11.0
185.0	31.0
186.0	15.0
187.0	3837.0
188.0	6.0
189.0	10.0
190.0	18.0
191.0	811.0
192.0	14.0
193.0	22.0
194.0	15.0
195.0	23.0
196.0	5191.0
197.0	17.0
198.0	4186.0
199.0	3688.0
200.0	44.0
201.0	12.0
202.0	18.0
203.0	181.0
204.0	19.0
205.0	19.0
206.0	16.0
207.0	32.0
208.0	58.0
209.0	24.0
210.0	24.0
211.0	42.0
212.0	28.0
213.0	41.0
214.0	32.0
215.0	111.0
216.0	12832.0
217.0	7431.0
218.0	8480.0
219.0	16968.0
220.0	4010.0
221.0	6135.0
222.0	9710.0
223.0	14033.0
224.0	2132.0
225.0	4038.0
226.0	7646.0
227.0	11207.0
228.0	3189.0
229.0	11823.0
230.0	10109.0
231.0	8138.0
232.0	3862.0
233.0	6768.0
234.0	25528.0
235.0	12019.0
236.0	11614.0
237.0	6148.0
238.0	9393.0
239.0	12515.0
240.0	24741.0
241.0	128.0
242.0	1645.0
243.0	12.0
244.0	1114.0
245.0	1861.0
246.0	31.0
247.0	10.0
248.0	9.0
249.0	349.0
250.0	4860.0
251.0	36.0
252.0	55.0
253.0	3606.0
254.0	10.0
255.0	168.0
256.0	1840.0
257.0	43.0
258.0	869.0
259.0	13.0
260.0	10.0
261.0	17.0
262.0	24.0
263.0	2087.0
264.0	25.0
265.0	15.0
266.0	26.0
267.0	518.0
268.0	7.0
269.0	59.0
270.0	10854.0
271.0	1702.0
272.0	4209.0
273.0	576.0
274.0	8369.0
275.0	7213.0
276.0	6698.0
277.0	1980.0
278.0	3544.0
279.0	4447.0
280.0	651.0
281.0	2172.0
282.0	1062.0
283.0	5778.0
284.0	3460.0
285.0	3782.0
286.0	5155.0
287.0	2663.0
288.0	984.0
289.0	3314.0
290.0	1177.0
291.0	3761.0
292.0	1484.0
293.0	3443.0
294.0	2809.0
295.0	2279.0
296.0	4977.0
297.0	4686.0
298.0	2357.0
299.0	5310.0
300.0	10186.0
301.0	31.0
302.0	4.0
303.0	9.0
304.0	8.0
305.0	3.0
306.0	22.0
307.0	2751.0
308.0	562.0
309.0	54.0
310.0	652.0
311.0	81.0
312.0	15.0
313.0	79.0
314.0	44.0
315.0	6322.0
316.0	2449.0
317.0	1759.0
318.0	1966.0
319.0	225.0
320.0	2055.0
321.0	2281.0
322.0	2636.0
323.0	609.0
324.0	1114.0
325.0	2473.0
326.0	5543.0
327.0	5525.0
328.0	3190.0
329.0	3025.0
330.0	1370.0
331.0	4327.0
332.0	975.0
333.0	108.0
334.0	5041.0
335.0	5852.0
336.0	1045.0
337.0	1314.0
338.0	1941.0
339.0	4890.0
340.0	2330.0
341.0	449.0
342.0	3498.0
343.0	1038.0
344.0	1308.0
345.0	2717.0
346.0	4250.0
347.0	2772.0
348.0	2839.0
349.0	3391.0
350.0	7086.0
351.0	761.0
352.0	58.0
354.0	11.0
355.0	13.0
356.0	18.0
357.0	7.0
358.0	31.0
359.0	13.0
360.0	6.0
361.0	7.0
362.0	28.0
363.0	6.0
364.0	10.0
366.0	18.0
367.0	12.0
368.0	23.0
369.0	6.0
371.0	19.0
372.0	2.0
374.0	3.0
375.0	2.0
376.0	6.0
378.0	2.0
379.0	4.0
380.0	15.0
381.0	17.0
382.0	26.0
383.0	5.0
384.0	21.0
386.0	4.0
387.0	4.0
389.0	5.0
390.0	7.0
391.0	4.0
393.0	8.0
394.0	4.0
395.0	3.0
398.0	3.0
399.0	5.0
403.0	23.0
404.0	7.0
406.0	7.0
407.0	2.0
408.0	32.0
409.0	21.0
410.0	9.0
411.0	20.0
414.0	21.0
415.0	2.0
416.0	1.0
419.0	10.0
420.0	2.0
421.0	29.0
423.0	2.0
426.0	9.0
427.0	1.0
428.0	4.0
429.0	1.0
431.0	10.0
