#Mapping quality	mapping quality
0.0	139664.0
1.0	3563.0
2.0	4458.0
3.0	6679.0
4.0	2643.0
5.0	4142.0
6.0	3557.0
7.0	1860.0
8.0	1696.0
9.0	1631.0
10.0	1751.0
11.0	1536.0
12.0	1441.0
13.0	1724.0
14.0	1305.0
15.0	1007.0
16.0	1343.0
17.0	1387.0
18.0	1199.0
19.0	690.0
20.0	386.0
21.0	355.0
22.0	656.0
23.0	458.0
24.0	1453.0
25.0	717.0
26.0	1116.0
27.0	187.0
28.0	399.0
29.0	310.0
30.0	813.0
31.0	543.0
32.0	572.0
33.0	233.0
34.0	367.0
35.0	268.0
36.0	815.0
37.0	525.0
38.0	338.0
39.0	553.0
40.0	1171.0
41.0	590.0
42.0	1485.0
43.0	783.0
44.0	1475.0
45.0	2076.0
46.0	449.0
47.0	432.0
48.0	608.0
49.0	380.0
50.0	519.0
51.0	360.0
52.0	524.0
53.0	532.0
54.0	246.0
55.0	1420.0
56.0	1122.0
57.0	1476.0
58.0	2480.0
59.0	110486.0
60.0	361875.0
