#Mapping quality	mapping quality
0.0	150243.0
1.0	3803.0
2.0	4631.0
3.0	6413.0
4.0	3825.0
5.0	3955.0
6.0	3438.0
7.0	2259.0
8.0	1719.0
9.0	1954.0
10.0	1401.0
11.0	920.0
12.0	1789.0
13.0	1976.0
14.0	1977.0
15.0	896.0
16.0	1424.0
17.0	1503.0
18.0	839.0
19.0	614.0
20.0	419.0
21.0	887.0
22.0	827.0
23.0	668.0
24.0	1619.0
25.0	1209.0
26.0	1366.0
27.0	1590.0
28.0	1249.0
29.0	832.0
30.0	700.0
31.0	518.0
32.0	424.0
33.0	545.0
34.0	611.0
35.0	450.0
36.0	284.0
37.0	544.0
38.0	348.0
39.0	514.0
40.0	1562.0
41.0	1327.0
42.0	768.0
43.0	954.0
44.0	1548.0
45.0	3035.0
46.0	2154.0
47.0	1254.0
48.0	779.0
49.0	819.0
50.0	1090.0
51.0	779.0
52.0	756.0
53.0	824.0
54.0	1092.0
55.0	1488.0
56.0	1234.0
57.0	2561.0
58.0	3080.0
59.0	111568.0
60.0	652350.0
