#Coverage (X)	Coverage
1.0	0.03122661279515171
2.0	0.021455928553919534
3.0	0.014172798341789417
4.0	0.01308893929828514
5.0	0.010735364280492377
6.0	0.010404186859304332
7.0	0.009085833388112974
8.0	0.008902219826808278
9.0	0.008225781609297655
10.0	0.008133803460140143
11.0	0.00769715651493641
12.0	0.007586514777926823
13.0	0.007356320141767014
14.0	0.0072918544267963625
15.0	0.00705097262763843
16.0	0.007023117456455452
17.0	0.006850066426508761
18.0	0.006803360720013529
19.0	0.006702533724535442
20.0	0.006680442766622718
21.0	0.006567931555039763
22.0	0.006532162274808684
23.0	0.0063866859948689125
24.0	0.006357646823119012
25.0	0.006277290574246308
26.0	0.006250868666896281
27.0	0.00619428590304949
28.0	0.0061821343183083854
29.0	0.006091495959267945
30.0	0.006079095111246602
31.0	0.006038402881301863
32.0	0.006028525823950304
33.0	0.0059821628544654
34.0	0.005962066002766164
35.0	0.005918600718871403
36.0	0.005889623862941562
37.0	0.0058647910089888455
38.0	0.005849336685827211
39.0	0.005837372048532075
40.0	0.005810046561805393
41.0	0.005782721075078712
42.0	0.005773591807567868
43.0	0.005741561476497736
44.0	0.005732369893166833
45.0	0.005701959773389831
46.0	0.005692207347678391
47.0	0.005676067550510311
48.0	0.005670801863786323
49.0	0.005652667960390545
50.0	0.005648492800503391
51.0	0.005626588790050846
