#Mapping quality	mapping quality
0.0	128583.0
1.0	3631.0
2.0	2808.0
3.0	5506.0
4.0	2799.0
5.0	3896.0
6.0	2851.0
7.0	1410.0
8.0	1566.0
9.0	1285.0
10.0	1003.0
11.0	1030.0
12.0	1140.0
13.0	1202.0
14.0	1080.0
15.0	917.0
16.0	1638.0
17.0	1826.0
18.0	584.0
19.0	618.0
20.0	671.0
21.0	448.0
22.0	400.0
23.0	279.0
24.0	514.0
25.0	1618.0
26.0	1015.0
27.0	698.0
28.0	593.0
29.0	214.0
30.0	991.0
31.0	499.0
32.0	433.0
33.0	513.0
34.0	293.0
35.0	243.0
36.0	403.0
37.0	612.0
38.0	127.0
39.0	544.0
40.0	1259.0
41.0	727.0
42.0	1198.0
43.0	644.0
44.0	436.0
45.0	2477.0
46.0	734.0
47.0	241.0
48.0	434.0
49.0	231.0
50.0	289.0
51.0	744.0
52.0	710.0
53.0	441.0
54.0	512.0
55.0	377.0
56.0	1017.0
57.0	877.0
58.0	1552.0
59.0	101303.0
60.0	294023.0
