#Mapping quality	mapping quality
0.0	136189.0
1.0	4912.0
2.0	4186.0
3.0	6221.0
4.0	2609.0
5.0	3682.0
6.0	2093.0
7.0	1606.0
8.0	1799.0
9.0	1688.0
10.0	1342.0
11.0	1183.0
12.0	1367.0
13.0	1415.0
14.0	869.0
15.0	719.0
16.0	1076.0
17.0	1281.0
18.0	1522.0
19.0	734.0
20.0	730.0
21.0	553.0
22.0	645.0
23.0	440.0
24.0	481.0
25.0	736.0
26.0	777.0
27.0	1098.0
28.0	369.0
29.0	535.0
30.0	668.0
31.0	332.0
32.0	410.0
33.0	139.0
34.0	245.0
35.0	546.0
36.0	832.0
37.0	324.0
38.0	170.0
39.0	683.0
40.0	1088.0
41.0	695.0
42.0	558.0
43.0	599.0
44.0	570.0
45.0	2376.0
46.0	367.0
47.0	469.0
48.0	1017.0
49.0	278.0
50.0	968.0
51.0	600.0
52.0	865.0
53.0	552.0
54.0	1033.0
55.0	986.0
56.0	941.0
57.0	954.0
58.0	1761.0
59.0	101888.0
60.0	308703.0
