#Position (bp)	Coverage
4011823.0	4.071154444146021
1.2035468E7	1.7004848793783873
2.0059113E7	0.7099304617789047
2.8082758E7	2.930089753472393E-4
3.6106403E7	2.274527350100858E-4
4.4130048E7	1.1042362916106084E-4
5.2153693E7	1.1715373748464694E-4
6.0177338E7	5.9449290191677226E-5
6.8200983E7	3.489685797415015E-5
7.6224628E7	7.26602435676055E-5
8.4248273E7	0.4859417384492958
9.2271918E7	2.750620198176764E-4
1.00295563E8	3.227959362608889E-5
1.08319208E8	8.936088274094878E-5
1.16342853E8	1.2637647852067234E-4
1.24366498E8	5.084970733376165E-5
1.32390143E8	0.0
1.40413788E8	0.8360817309340082
1.48437433E8	0.6752635491724771
1.56461078E8	3.522090022676726E-4
1.64484723E8	1.6313736462667527
1.72508368E8	4.362107246768769E-5
1.80532013E8	1.155335262215614E-4
1.88555658E8	6.543160870153154E-5
1.96579303E8	6.281434435347027E-5
2.04602948E8	2.0850872639554716E-4
2.12626593E8	3.40244365247964E-5
2.20650238E8	9.559246452204702E-5
2.28673883E8	9.995457176881579E-5
2.36697528E8	1.3136174394555092E-4
2.44721173E8	3.514612124539408E-5
2.48844709E8	0.0
2.528565315E8	1.773027369235065E-4
2.60768463E8	8.724214493537538E-5
2.68792108E8	3.6766332508479626E-5
2.76815753E8	2.4016516184352624E-4
2.84839398E8	0.29306605663635416
2.92863043E8	5.433939313117666E-5
3.00886688E8	1.3597311446356363E-4
3.08910333E8	1.9691798428270444E-5
3.16933978E8	1.6924976117462824E-4
3.24957623E8	7.739624572124016E-5
3.32981268E8	2.8042118014942088E-5
3.41004913E8	1.8857977889101525
3.49028558E8	8.811456638472913E-5
3.57052203E8	1.797188185668733E-4
3.65075848E8	2.370493709529771E-4
3.73099493E8	0.32636750504290757
3.81123138E8	2.5375001012632037E-4
3.89146783E8	1.367209042772954E-4
3.97170428E8	4.411959901017555E-5
4.05194073E8	2.5574411629627184E-4
4.13217718E8	6.642866178650725E-5
4.21241363E8	1.0182404630314527E-4
4.29265008E8	6.144339636162866E-5
4.37288653E8	1.2961690104684342E-5
4.45312298E8	4.062991321276053E-5
4.53335943E8	1.1453647313658569E-4
4.61359588E8	8.973477764781468E-5
4.69383233E8	3.342620467381097E-4
4.77406878E8	7.65113611083242E-4
4.85430523E8	1.5304764854377282E-4
4.902961485E8	6.430054708170386E-4
4.94307971E8	2.7548911588417993E-5
5.01477813E8	1.2263752945201338E-4
5.09501458E8	5.5336446216152386E-5
5.17525103E8	5.658276257237203E-5
5.25548748E8	1.8944008614538655E-5
5.33572393E8	9.07318307327904E-5
5.41596038E8	0.5160547357217324
5.49619683E8	2.2807589318819564E-5
5.57643328E8	2.0439588242002233E-5
5.65666973E8	1.253794254356966E-4
5.73690618E8	5.45886564024206E-5
5.81714263E8	2.8042118014942088E-5
5.89737908E8	1.8071587165184902E-5
5.97761553E8	3.40244365247964E-5
6.05785198E8	8.699288166413146E-5
6.13808843E8	3.600607953118564E-4
6.21832488E8	1.1046457065336266
6.29856133E8	5.857686874232347E-5
6.37879778E8	6.3811397438446E-5
6.45903423E8	1.0264587977160007
6.53927068E8	2.0314956606380266E-5
6.61950713E8	1.6326744266477393E-5
6.69974358E8	2.1561272962599917E-5
6.77998003E8	1.1042362916106084E-4
6.85727668E8	1.5963559510657053E-4
6.897394905E8	0.0
6.94045293E8	2.346222197018936
7.02068938E8	8.263077441736269E-5
7.10092583E8	3.1693824938665657E-4
7.18116228E8	1.2961690104684342E-5
7.26139873E8	1.0469057392245046E-4
7.34163518E8	6.829813632083673E-5
7.42187163E8	1.0730783827051172E-4
7.50210808E8	2.006569333513634E-5
7.58234453E8	8.57465653079118E-5
7.66258098E8	9.060719909716843E-5
7.74281743E8	1.403352217103324E-4
7.82305388E8	1.994106169951437E-5
7.90329033E8	1.0768173317737762E-4
7.98352678E8	1.3298195520863648E-4
8.06376323E8	5.433939313117666E-5
8.14399968E8	6.007244836978705E-5
8.22423613E8	1.7311334187890916E-4
8.30447258E8	2.26829576831976E-5
8.38470903E8	3.325172038394022E-4
8.46494548E8	1.516767005519312E-4
8.54518193E8	8.288003768860661E-5
8.62541838E8	1.314863755811729E-4
8.70565483E8	2.5424853666880826E-5
8.771186855E8	4.2909757690703476E-4
