#Mapping quality	mapping quality
0.0	13036.0
1.0	336.0
2.0	270.0
3.0	3091.0
4.0	582.0
5.0	1037.0
6.0	294.0
7.0	193.0
8.0	276.0
9.0	231.0
10.0	184.0
11.0	49.0
12.0	13.0
13.0	225.0
14.0	307.0
15.0	350.0
16.0	347.0
17.0	834.0
18.0	2.0
21.0	103.0
22.0	42.0
23.0	333.0
27.0	1.0
29.0	34.0
31.0	232.0
32.0	28.0
33.0	47.0
34.0	94.0
40.0	148.0
41.0	114.0
42.0	466.0
43.0	1213.0
44.0	147.0
45.0	1590.0
46.0	132.0
47.0	172.0
48.0	99.0
49.0	242.0
50.0	201.0
51.0	40.0
52.0	21.0
53.0	128.0
54.0	186.0
55.0	451.0
56.0	675.0
57.0	235.0
58.0	1305.0
59.0	8703.0
60.0	138996.0
