#Position (bp)	Coverage
4011823.0	2.3359724913053856
1.2035468E7	1.502526345569875
2.0059113E7	0.4694344029428022
2.8082758E7	6.288912333484346E-4
3.6106403E7	2.122476754642061E-4
4.4130048E7	3.7127764251783325E-4
5.2153693E7	3.79254067197639E-4
6.0177338E7	4.112843975524839E-6
6.8200983E7	9.110572563965629E-5
7.6224628E7	2.006569333513634E-5
8.4248273E7	0.3990091784968054
9.2271918E7	1.3210953375928271E-5
1.00295563E8	1.693743928102502E-4
1.08319208E8	1.6214575794417624E-4
1.16342853E8	1.0930194444046316E-4
1.24366498E8	1.8819376978916688E-5
1.32390143E8	0.0
1.40413788E8	0.5473671878553948
1.48437433E8	0.3387702222618274
1.56461078E8	4.369585144906087E-4
1.64484723E8	1.0267697536468774
1.72508368E8	5.63334993011281E-5
1.80532013E8	1.8071587165184902E-5
1.88555658E8	4.187622956898018E-5
1.96579303E8	1.3597311446356363E-4
2.04602948E8	2.946291866103249E-4
2.12626593E8	3.86358070428091E-6
2.20650238E8	2.4726916507397824E-4
2.28673883E8	4.2075640185975326E-4
2.36697528E8	7.814403553497195E-5
2.44721173E8	3.776338559345534E-5
2.48844709E8	0.0
2.528565315E8	9.281791867868308E-5
2.60768463E8	2.210965215933656E-4
2.68792108E8	6.904592613456852E-5
2.76815753E8	1.5192596382317513E-4
2.84839398E8	0.2778168774914643
2.92863043E8	8.811456638472913E-5
3.00886688E8	2.129954652779379E-4
3.08910333E8	2.2807589318819564E-5
3.16933978E8	1.8657355852608136E-4
3.24957623E8	1.399613268034665E-4
3.32981268E8	4.561517863763913E-5
3.41004913E8	1.2652147496555493
3.49028558E8	3.6417363928738125E-4
3.57052203E8	9.07318307327904E-5
3.65075848E8	5.121113907706535E-4
3.73099493E8	0.2723416851069558
3.81123138E8	3.9184186239545743E-4
3.89146783E8	7.191245375387371E-5
3.97170428E8	1.6775418154716466E-4
4.05194073E8	3.957054430997383E-4
4.13217718E8	2.9288434371161735E-5
4.21241363E8	2.225921012208292E-4
4.29265008E8	3.988212339902875E-6
4.37288653E8	7.565140282253265E-5
4.45312298E8	1.1042362916106084E-4
4.53335943E8	5.920002692043329E-5
4.61359588E8	4.823244298570039E-5
4.69383233E8	2.708245442065296E-4
4.77406878E8	7.342049654489949E-4
4.85430523E8	3.2616099042268195E-4
4.902961485E8	0.0030668667128131433
4.94307971E8	1.694099735609612E-5
5.01477813E8	3.370039427217929E-4
5.09501458E8	1.3584848282794166E-5
5.17525103E8	3.078401399862531E-5
5.25548748E8	3.0160855820515488E-5
5.33572393E8	1.126669986022562E-4
5.41596038E8	0.3195600004736002
5.49619683E8	1.906864025016062E-5
5.57643328E8	6.717645160023904E-5
5.65666973E8	8.57465653079118E-5
5.73690618E8	4.5739810273261095E-5
5.81714263E8	7.340803338133729E-5
5.89737908E8	1.2213900290952553E-5
