#Coverage (X)	Coverage
1.0	0.010584591155918588
2.0	0.007629730798583978
3.0	0.006598497464409547
4.0	0.006343127237286694
5.0	0.005960445791529878
6.0	0.005891368705931654
7.0	0.005713488200001393
8.0	0.00567665955084351
9.0	0.0055247647415228585
10.0	0.005502736099430194
11.0	0.005409355844349761
12.0	0.005381064462426366
13.0	0.005335636230228147
14.0	0.005314885062432495
15.0	0.005285004627126
16.0	0.005266621460464194
17.0	0.005218108595215654
18.0	0.005215865225721927
19.0	0.005188664370635365
20.0	0.005177540996911034
21.0	0.005144700560194337
22.0	0.005133764133930185
23.0	0.005107373384490188
24.0	0.005101609171219934
25.0	0.005058922835061708
26.0	0.005053314411327392
27.0	0.005030382189858074
28.0	0.005024773766123758
29.0	0.004981682377135144
30.0	0.004977663006798139
31.0	0.004968845318373383
32.0	0.0049667888963398354
33.0	0.004948530361318149
34.0	0.004943981306510636
35.0	0.004934291196619256
36.0	0.004925411192388651
37.0	0.004916219609057748
38.0	0.0049098322375868975
39.0	0.004894190966965084
40.0	0.004891916439561328
41.0	0.004872037693232301
42.0	0.004870448639849201
43.0	0.004863687373457992
44.0	0.004859886108491196
45.0	0.00484947936668334
46.0	0.004848606945216716
47.0	0.004839758098896141
48.0	0.004832591779688755
49.0	0.004825861671207576
50.0	0.0048231509330776134
51.0	0.004818446088734163
