#Coverage	Number of genomic locations
0.0	3.209276496E9
1.0	11512.0
2.0	11261.0
3.0	1404.0
4.0	3619.0
5.0	1213.0
6.0	1525.0
7.0	418.0
8.0	2659.0
9.0	834.0
10.0	2274.0
11.0	498.0
12.0	1875.0
13.0	800.0
14.0	3164.0
15.0	1468.0
16.0	2274.0
17.0	1304.0
18.0	1700.0
19.0	596.0
20.0	2007.0
21.0	913.0
22.0	1701.0
23.0	1006.0
24.0	965.0
25.0	929.0
26.0	1854.0
27.0	1251.0
28.0	2852.0
29.0	778.0
30.0	1621.0
31.0	1317.0
32.0	2746.0
33.0	698.0
34.0	3116.0
35.0	1191.0
36.0	2294.0
37.0	986.0
38.0	1479.0
39.0	1008.0
40.0	2162.0
41.0	872.0
42.0	2112.0
43.0	1183.0
44.0	2590.0
45.0	885.0
46.0	1994.0
47.0	376.0
48.0	2339.0
49.0	1421.0
50.0	1579.0
51.0	499.0
52.0	1308.0
53.0	1011.0
54.0	1276.0
55.0	1072.0
56.0	1510.0
57.0	1228.0
58.0	1078.0
59.0	565.0
60.0	1875.0
61.0	838.0
62.0	1868.0
63.0	1164.0
64.0	1558.0
65.0	779.0
66.0	1572.0
67.0	941.0
68.0	2333.0
69.0	686.0
70.0	1066.0
71.0	1088.0
72.0	1543.0
73.0	587.0
74.0	677.0
75.0	418.0
76.0	1893.0
77.0	1093.0
78.0	1122.0
79.0	973.0
80.0	1223.0
81.0	961.0
82.0	1491.0
83.0	551.0
84.0	807.0
85.0	975.0
86.0	1249.0
87.0	434.0
88.0	1127.0
89.0	1052.0
90.0	1110.0
91.0	652.0
92.0	964.0
93.0	427.0
94.0	1367.0
95.0	325.0
96.0	1756.0
97.0	894.0
98.0	969.0
99.0	1180.0
100.0	648.0
101.0	134.0
102.0	198.0
103.0	354.0
104.0	704.0
105.0	216.0
106.0	744.0
107.0	677.0
108.0	936.0
109.0	858.0
110.0	855.0
111.0	748.0
112.0	608.0
113.0	384.0
114.0	417.0
115.0	109.0
116.0	187.0
117.0	205.0
118.0	414.0
119.0	215.0
120.0	502.0
121.0	293.0
122.0	347.0
123.0	393.0
124.0	380.0
125.0	417.0
126.0	304.0
127.0	120.0
128.0	694.0
129.0	316.0
130.0	293.0
131.0	200.0
132.0	183.0
133.0	379.0
134.0	520.0
135.0	62.0
136.0	602.0
137.0	276.0
138.0	323.0
139.0	339.0
140.0	204.0
141.0	336.0
142.0	327.0
143.0	169.0
144.0	495.0
145.0	132.0
146.0	189.0
147.0	79.0
148.0	78.0
149.0	407.0
150.0	124.0
151.0	72.0
152.0	130.0
153.0	205.0
154.0	86.0
155.0	306.0
156.0	496.0
157.0	62.0
158.0	191.0
159.0	49.0
160.0	175.0
161.0	54.0
162.0	68.0
163.0	181.0
164.0	159.0
165.0	61.0
166.0	306.0
167.0	116.0
168.0	191.0
169.0	67.0
170.0	90.0
171.0	87.0
172.0	131.0
173.0	33.0
174.0	95.0
175.0	5.0
176.0	3.0
177.0	16.0
178.0	16.0
179.0	46.0
180.0	160.0
181.0	32.0
182.0	339.0
183.0	103.0
184.0	136.0
185.0	159.0
186.0	286.0
187.0	3.0
188.0	4.0
189.0	147.0
190.0	2.0
191.0	34.0
192.0	49.0
193.0	343.0
194.0	283.0
195.0	98.0
196.0	78.0
197.0	1.0
198.0	2.0
199.0	55.0
200.0	12.0
201.0	6.0
202.0	30.0
203.0	36.0
204.0	139.0
205.0	52.0
206.0	61.0
207.0	23.0
208.0	149.0
209.0	107.0
210.0	169.0
211.0	59.0
212.0	105.0
213.0	150.0
214.0	244.0
215.0	103.0
216.0	78.0
217.0	127.0
218.0	3.0
219.0	30.0
220.0	49.0
221.0	40.0
222.0	105.0
223.0	47.0
224.0	125.0
225.0	110.0
226.0	108.0
227.0	236.0
228.0	12.0
229.0	16.0
230.0	19.0
231.0	229.0
232.0	303.0
233.0	36.0
234.0	1.0
235.0	6.0
237.0	9.0
238.0	9.0
239.0	10.0
240.0	143.0
241.0	58.0
242.0	3.0
243.0	30.0
244.0	91.0
245.0	32.0
246.0	88.0
247.0	6.0
248.0	16.0
249.0	57.0
250.0	50.0
251.0	249.0
252.0	32.0
254.0	87.0
255.0	8.0
256.0	3.0
257.0	4.0
258.0	1.0
259.0	1.0
260.0	25.0
261.0	79.0
263.0	14.0
264.0	1.0
265.0	14.0
266.0	23.0
267.0	2.0
268.0	10.0
269.0	73.0
270.0	13.0
275.0	5.0
278.0	1.0
280.0	1.0
282.0	2.0
284.0	1.0
286.0	3.0
287.0	1.0
288.0	1.0
289.0	1.0
290.0	7.0
291.0	51.0
292.0	2.0
293.0	74.0
294.0	1.0
295.0	101.0
297.0	4.0
298.0	2.0
299.0	1.0
300.0	1.0
301.0	1.0
302.0	10.0
319.0	1.0
321.0	1.0
322.0	7.0
323.0	10.0
324.0	20.0
360.0	1.0
361.0	1.0
362.0	1.0
363.0	1.0
364.0	1.0
365.0	3.0
367.0	5.0
368.0	18.0
369.0	35.0
380.0	2.0
383.0	2.0
385.0	1.0
387.0	17.0
388.0	5.0
