#Insert size (bp)	insert size
1.0	493.0
2.0	44.0
3.0	77.0
4.0	24.0
5.0	152.0
6.0	14.0
7.0	27.0
8.0	16.0
9.0	22.0
10.0	16.0
11.0	18.0
12.0	15.0
13.0	23.0
14.0	15.0
15.0	8.0
16.0	7.0
17.0	11.0
18.0	13.0
19.0	6.0
20.0	11.0
21.0	4.0
22.0	8.0
23.0	10.0
24.0	6.0
25.0	4.0
26.0	5.0
27.0	6.0
28.0	2.0
29.0	2.0
30.0	5.0
31.0	3.0
32.0	8.0
33.0	6.0
34.0	14.0
35.0	3.0
36.0	18.0
37.0	8.0
38.0	11.0
39.0	18.0
40.0	7.0
41.0	14.0
42.0	12.0
43.0	15.0
44.0	18.0
45.0	18.0
46.0	20.0
47.0	35.0
48.0	27.0
49.0	25.0
50.0	9.0
51.0	24.0
52.0	26.0
53.0	25.0
54.0	18.0
55.0	14.0
56.0	30.0
57.0	34.0
58.0	23.0
59.0	19.0
60.0	23.0
61.0	21.0
62.0	24.0
63.0	24.0
64.0	24.0
65.0	23.0
66.0	22.0
67.0	24.0
68.0	29.0
69.0	30.0
70.0	23.0
71.0	20.0
72.0	27.0
73.0	32.0
74.0	25.0
75.0	30.0
76.0	15.0
77.0	26.0
78.0	27.0
79.0	23.0
80.0	20.0
81.0	30.0
82.0	22.0
83.0	29.0
84.0	21.0
85.0	21.0
86.0	26.0
87.0	30.0
88.0	24.0
89.0	24.0
90.0	30.0
91.0	34.0
92.0	34.0
93.0	37.0
94.0	30.0
95.0	49.0
96.0	48.0
97.0	43.0
98.0	33.0
99.0	143.0
100.0	121.0
101.0	54.0
102.0	36.0
103.0	44.0
104.0	147.0
105.0	63.0
106.0	76.0
107.0	59.0
108.0	65.0
109.0	51.0
110.0	70.0
111.0	58.0
112.0	72.0
113.0	88.0
114.0	196.0
115.0	38.0
116.0	132.0
117.0	76.0
118.0	102.0
119.0	51.0
120.0	76.0
121.0	82.0
122.0	93.0
123.0	63.0
124.0	66.0
125.0	57.0
126.0	143.0
127.0	62.0
128.0	86.0
129.0	54.0
130.0	74.0
131.0	94.0
132.0	36.0
133.0	37.0
134.0	48.0
135.0	84.0
136.0	186.0
137.0	114.0
138.0	90.0
139.0	65.0
140.0	111.0
141.0	108.0
142.0	56.0
143.0	64.0
144.0	77.0
145.0	62.0
146.0	53.0
147.0	80.0
148.0	96.0
149.0	82.0
150.0	111.0
151.0	184.0
152.0	84.0
153.0	65.0
154.0	42.0
155.0	489.0
156.0	94.0
157.0	46.0
158.0	74.0
159.0	130.0
160.0	48.0
161.0	46.0
162.0	61.0
163.0	90.0
164.0	61.0
165.0	98.0
166.0	63.0
167.0	64.0
168.0	62.0
169.0	174.0
170.0	67.0
171.0	80.0
172.0	57.0
173.0	107.0
174.0	155.0
175.0	69.0
176.0	84.0
177.0	91.0
178.0	54.0
179.0	132.0
180.0	17588.0
181.0	8391.0
182.0	82.0
183.0	50.0
184.0	72.0
185.0	116.0
186.0	104.0
187.0	11970.0
188.0	97.0
189.0	51.0
190.0	73.0
191.0	9346.0
192.0	70.0
193.0	102.0
194.0	73.0
195.0	122.0
196.0	12212.0
197.0	117.0
198.0	8997.0
199.0	12862.0
200.0	243.0
201.0	64.0
202.0	67.0
203.0	914.0
204.0	68.0
205.0	93.0
206.0	106.0
207.0	240.0
208.0	356.0
209.0	149.0
210.0	154.0
211.0	154.0
212.0	172.0
213.0	230.0
214.0	226.0
215.0	562.0
216.0	66219.0
217.0	48366.0
218.0	58965.0
219.0	49606.0
220.0	33605.0
221.0	40916.0
222.0	70546.0
223.0	67751.0
224.0	16315.0
225.0	33794.0
226.0	47803.0
227.0	56714.0
228.0	23126.0
229.0	65539.0
230.0	48410.0
231.0	36811.0
232.0	15529.0
233.0	44808.0
234.0	107327.0
235.0	84927.0
236.0	60105.0
237.0	46318.0
238.0	65801.0
239.0	71904.0
240.0	169450.0
241.0	551.0
242.0	5514.0
243.0	66.0
244.0	5970.0
245.0	5246.0
246.0	286.0
247.0	48.0
248.0	67.0
249.0	3930.0
250.0	9762.0
251.0	170.0
252.0	450.0
253.0	7901.0
254.0	65.0
255.0	1182.0
256.0	7316.0
257.0	344.0
258.0	7853.0
259.0	44.0
260.0	87.0
261.0	163.0
262.0	92.0
263.0	10803.0
264.0	131.0
265.0	151.0
266.0	275.0
267.0	4275.0
268.0	114.0
269.0	292.0
270.0	56848.0
271.0	16954.0
272.0	24000.0
273.0	5103.0
274.0	33186.0
275.0	31212.0
