#Mapping quality	mapping quality
0.0	98534.0
1.0	3067.0
2.0	2447.0
3.0	5105.0
4.0	2443.0
5.0	3590.0
6.0	2058.0
7.0	1538.0
8.0	1299.0
9.0	1504.0
10.0	1167.0
11.0	987.0
12.0	1004.0
13.0	1378.0
14.0	662.0
15.0	675.0
16.0	753.0
17.0	613.0
18.0	962.0
19.0	729.0
20.0	738.0
21.0	343.0
22.0	572.0
23.0	453.0
24.0	143.0
25.0	603.0
26.0	783.0
27.0	659.0
28.0	414.0
29.0	302.0
30.0	226.0
31.0	217.0
32.0	265.0
33.0	236.0
34.0	98.0
35.0	356.0
36.0	71.0
37.0	310.0
38.0	262.0
39.0	235.0
40.0	605.0
41.0	356.0
42.0	580.0
43.0	601.0
44.0	1130.0
45.0	2134.0
46.0	615.0
47.0	576.0
48.0	273.0
49.0	433.0
50.0	279.0
51.0	753.0
52.0	445.0
53.0	452.0
54.0	791.0
55.0	1029.0
56.0	990.0
57.0	894.0
58.0	2069.0
59.0	87202.0
60.0	241290.0
