#Mapping quality	mapping quality
0.0	59977.0
1.0	1798.0
2.0	1435.0
3.0	4814.0
4.0	1811.0
5.0	2413.0
6.0	1410.0
7.0	1206.0
8.0	618.0
9.0	659.0
10.0	597.0
11.0	664.0
12.0	582.0
13.0	817.0
14.0	701.0
15.0	257.0
16.0	601.0
17.0	663.0
18.0	470.0
19.0	115.0
20.0	230.0
21.0	115.0
22.0	409.0
23.0	324.0
24.0	981.0
25.0	807.0
26.0	146.0
27.0	893.0
28.0	271.0
29.0	91.0
30.0	442.0
31.0	397.0
32.0	144.0
33.0	160.0
34.0	97.0
35.0	2.0
36.0	98.0
37.0	50.0
38.0	270.0
39.0	201.0
40.0	419.0
41.0	164.0
42.0	1013.0
43.0	135.0
44.0	310.0
45.0	1945.0
46.0	218.0
47.0	36.0
48.0	301.0
49.0	1.0
50.0	182.0
51.0	837.0
52.0	94.0
53.0	405.0
54.0	433.0
55.0	434.0
56.0	1187.0
57.0	1328.0
58.0	1425.0
59.0	73329.0
60.0	172796.0
