#Mapping quality	mapping quality
0.0	37142.0
1.0	753.0
2.0	999.0
3.0	3939.0
4.0	692.0
5.0	1502.0
6.0	883.0
7.0	273.0
8.0	544.0
9.0	595.0
10.0	408.0
11.0	209.0
12.0	499.0
13.0	475.0
14.0	135.0
15.0	372.0
16.0	852.0
17.0	801.0
18.0	339.0
19.0	210.0
20.0	246.0
21.0	151.0
22.0	84.0
23.0	96.0
24.0	141.0
25.0	514.0
26.0	8.0
27.0	654.0
28.0	225.0
29.0	140.0
30.0	237.0
31.0	200.0
32.0	119.0
33.0	54.0
34.0	308.0
35.0	142.0
36.0	42.0
37.0	102.0
38.0	87.0
40.0	116.0
41.0	4.0
42.0	499.0
43.0	549.0
44.0	689.0
45.0	1144.0
46.0	74.0
47.0	176.0
48.0	501.0
49.0	12.0
50.0	54.0
51.0	47.0
52.0	165.0
53.0	243.0
54.0	75.0
55.0	246.0
56.0	652.0
57.0	546.0
58.0	1479.0
59.0	42293.0
60.0	134177.0
