#Mapping quality	mapping quality
0.0	62079.0
1.0	1529.0
2.0	1394.0
3.0	4158.0
4.0	990.0
5.0	2581.0
6.0	1534.0
7.0	629.0
8.0	900.0
9.0	361.0
10.0	578.0
11.0	502.0
12.0	560.0
13.0	411.0
14.0	551.0
15.0	517.0
16.0	709.0
17.0	722.0
18.0	177.0
19.0	518.0
20.0	123.0
21.0	148.0
22.0	291.0
23.0	319.0
24.0	793.0
25.0	115.0
26.0	509.0
27.0	282.0
28.0	359.0
29.0	93.0
30.0	290.0
31.0	145.0
32.0	1.0
33.0	322.0
34.0	155.0
35.0	338.0
36.0	193.0
37.0	158.0
38.0	147.0
39.0	146.0
40.0	481.0
41.0	202.0
42.0	817.0
43.0	487.0
44.0	541.0
45.0	1395.0
46.0	154.0
47.0	50.0
48.0	287.0
49.0	155.0
50.0	527.0
51.0	104.0
52.0	21.0
53.0	295.0
54.0	513.0
55.0	798.0
56.0	676.0
57.0	856.0
58.0	758.0
59.0	75214.0
60.0	121963.0
