#Mapping quality	mapping quality
0.0	78415.0
1.0	2087.0
2.0	1694.0
3.0	5157.0
4.0	1191.0
5.0	2424.0
6.0	1875.0
7.0	1425.0
8.0	1387.0
9.0	757.0
10.0	772.0
11.0	649.0
12.0	765.0
13.0	697.0
14.0	423.0
15.0	259.0
16.0	866.0
17.0	1196.0
18.0	376.0
19.0	352.0
20.0	431.0
21.0	508.0
22.0	1277.0
23.0	223.0
24.0	791.0
25.0	628.0
26.0	867.0
27.0	195.0
28.0	338.0
29.0	173.0
30.0	492.0
31.0	203.0
32.0	526.0
33.0	99.0
34.0	470.0
35.0	305.0
36.0	151.0
37.0	182.0
38.0	7.0
39.0	594.0
40.0	964.0
41.0	505.0
42.0	1051.0
43.0	593.0
44.0	805.0
45.0	2498.0
46.0	708.0
47.0	90.0
48.0	779.0
49.0	34.0
50.0	662.0
51.0	807.0
52.0	400.0
53.0	773.0
54.0	1246.0
55.0	794.0
56.0	468.0
57.0	1555.0
58.0	1693.0
59.0	77507.0
60.0	301808.0
