#Coverage	Number of genomic locations
579.0	7.0
580.0	61.0
581.0	101.0
582.0	222.0
583.0	47.0
584.0	81.0
585.0	112.0
586.0	37.0
587.0	81.0
588.0	17.0
589.0	126.0
590.0	36.0
591.0	8.0
592.0	8.0
593.0	6.0
594.0	2.0
595.0	19.0
596.0	9.0
597.0	32.0
598.0	91.0
599.0	7.0
600.0	31.0
601.0	38.0
602.0	103.0
603.0	97.0
604.0	148.0
605.0	53.0
606.0	44.0
607.0	6.0
608.0	35.0
609.0	32.0
610.0	154.0
611.0	52.0
612.0	52.0
613.0	43.0
614.0	174.0
615.0	64.0
616.0	29.0
617.0	14.0
618.0	32.0
619.0	55.0
620.0	124.0
621.0	230.0
622.0	130.0
623.0	129.0
624.0	110.0
625.0	46.0
626.0	96.0
627.0	156.0
628.0	152.0
629.0	139.0
630.0	80.0
631.0	59.0
632.0	64.0
633.0	66.0
634.0	22.0
635.0	10.0
636.0	16.0
637.0	44.0
638.0	44.0
639.0	33.0
640.0	7.0
641.0	101.0
642.0	5.0
643.0	11.0
644.0	67.0
645.0	145.0
646.0	153.0
647.0	75.0
648.0	188.0
649.0	143.0
650.0	7.0
651.0	65.0
652.0	8.0
653.0	62.0
654.0	45.0
655.0	33.0
656.0	55.0
657.0	124.0
658.0	71.0
659.0	111.0
660.0	40.0
661.0	52.0
662.0	62.0
663.0	27.0
664.0	70.0
665.0	39.0
666.0	29.0
667.0	17.0
668.0	14.0
669.0	104.0
670.0	49.0
671.0	26.0
672.0	52.0
673.0	50.0
674.0	58.0
675.0	11.0
676.0	41.0
677.0	77.0
678.0	23.0
679.0	37.0
680.0	14.0
681.0	25.0
682.0	82.0
683.0	50.0
684.0	28.0
685.0	118.0
686.0	40.0
687.0	27.0
688.0	82.0
689.0	55.0
690.0	25.0
691.0	121.0
692.0	134.0
693.0	46.0
694.0	10.0
695.0	57.0
696.0	40.0
697.0	10.0
698.0	2.0
700.0	3.0
701.0	1.0
702.0	1.0
703.0	4.0
704.0	10.0
705.0	12.0
706.0	22.0
707.0	14.0
708.0	23.0
709.0	147.0
710.0	55.0
711.0	37.0
712.0	11.0
713.0	39.0
714.0	53.0
715.0	30.0
716.0	30.0
717.0	87.0
718.0	179.0
719.0	111.0
720.0	130.0
721.0	197.0
722.0	110.0
723.0	95.0
724.0	60.0
725.0	69.0
726.0	65.0
727.0	122.0
728.0	68.0
729.0	23.0
730.0	23.0
731.0	53.0
732.0	99.0
733.0	7.0
734.0	6.0
735.0	2.0
736.0	8.0
737.0	7.0
738.0	14.0
739.0	51.0
740.0	73.0
741.0	85.0
742.0	79.0
743.0	89.0
744.0	89.0
745.0	123.0
746.0	145.0
747.0	109.0
748.0	106.0
749.0	170.0
750.0	33.0
751.0	73.0
752.0	181.0
753.0	67.0
754.0	72.0
755.0	60.0
756.0	164.0
757.0	64.0
758.0	72.0
759.0	19.0
760.0	7.0
761.0	19.0
762.0	39.0
763.0	24.0
764.0	11.0
765.0	18.0
766.0	14.0
767.0	17.0
768.0	34.0
769.0	46.0
770.0	70.0
771.0	108.0
772.0	102.0
773.0	177.0
774.0	115.0
775.0	138.0
776.0	58.0
777.0	39.0
778.0	75.0
779.0	60.0
780.0	102.0
781.0	96.0
782.0	190.0
783.0	133.0
784.0	69.0
785.0	30.0
786.0	12.0
787.0	9.0
788.0	5.0
789.0	26.0
790.0	27.0
791.0	28.0
792.0	69.0
793.0	7.0
794.0	19.0
795.0	11.0
796.0	12.0
797.0	18.0
798.0	13.0
799.0	84.0
800.0	18.0
801.0	18.0
802.0	45.0
803.0	83.0
804.0	138.0
805.0	126.0
806.0	144.0
807.0	44.0
808.0	145.0
809.0	164.0
810.0	41.0
811.0	57.0
812.0	27.0
813.0	98.0
814.0	158.0
815.0	129.0
816.0	11.0
817.0	27.0
818.0	84.0
819.0	73.0
820.0	90.0
821.0	103.0
822.0	24.0
823.0	53.0
824.0	9.0
825.0	34.0
826.0	11.0
827.0	74.0
828.0	15.0
829.0	24.0
830.0	88.0
831.0	114.0
832.0	55.0
833.0	8.0
834.0	3.0
835.0	9.0
836.0	15.0
837.0	34.0
838.0	44.0
839.0	67.0
840.0	84.0
841.0	17.0
842.0	16.0
843.0	16.0
844.0	32.0
845.0	51.0
846.0	40.0
847.0	77.0
848.0	75.0
849.0	63.0
850.0	72.0
851.0	47.0
852.0	22.0
853.0	112.0
854.0	21.0
855.0	25.0
856.0	56.0
857.0	47.0
858.0	29.0
859.0	41.0
860.0	110.0
861.0	23.0
862.0	65.0
863.0	9.0
864.0	11.0
865.0	16.0
866.0	2.0
867.0	56.0
868.0	11.0
869.0	50.0
870.0	18.0
871.0	1.0
872.0	4.0
873.0	13.0
874.0	41.0
875.0	107.0
876.0	121.0
877.0	55.0
878.0	26.0
879.0	28.0
880.0	22.0
881.0	29.0
882.0	14.0
883.0	54.0
884.0	4.0
885.0	34.0
886.0	30.0
887.0	39.0
888.0	27.0
889.0	16.0
890.0	95.0
891.0	30.0
892.0	73.0
893.0	22.0
894.0	10.0
895.0	22.0
896.0	55.0
897.0	51.0
898.0	84.0
899.0	77.0
900.0	21.0
901.0	27.0
902.0	32.0
903.0	20.0
904.0	29.0
905.0	60.0
906.0	25.0
907.0	16.0
908.0	83.0
909.0	6.0
910.0	13.0
911.0	35.0
912.0	49.0
913.0	20.0
914.0	52.0
915.0	52.0
916.0	38.0
917.0	47.0
918.0	17.0
919.0	2.0
920.0	3.0
921.0	8.0
922.0	57.0
923.0	47.0
924.0	26.0
925.0	38.0
926.0	53.0
927.0	167.0
928.0	61.0
929.0	21.0
930.0	100.0
931.0	10.0
932.0	17.0
933.0	81.0
934.0	46.0
935.0	60.0
936.0	11.0
937.0	47.0
938.0	28.0
939.0	39.0
940.0	96.0
941.0	44.0
942.0	34.0
943.0	30.0
944.0	104.0
945.0	117.0
946.0	18.0
947.0	17.0
948.0	27.0
949.0	22.0
950.0	33.0
951.0	34.0
952.0	81.0
953.0	71.0
954.0	145.0
955.0	68.0
956.0	5.0
957.0	11.0
958.0	52.0
959.0	56.0
960.0	41.0
961.0	55.0
962.0	50.0
963.0	100.0
964.0	29.0
965.0	17.0
966.0	40.0
967.0	76.0
968.0	34.0
969.0	85.0
970.0	36.0
971.0	66.0
972.0	140.0
973.0	201.0
974.0	85.0
975.0	50.0
976.0	87.0
977.0	25.0
978.0	15.0
979.0	28.0
980.0	58.0
981.0	25.0
982.0	6.0
983.0	14.0
984.0	6.0
985.0	54.0
986.0	18.0
987.0	11.0
988.0	19.0
989.0	22.0
990.0	149.0
991.0	16.0
992.0	17.0
993.0	25.0
994.0	9.0
995.0	12.0
996.0	15.0
997.0	15.0
998.0	21.0
999.0	23.0
1000.0	36.0
1001.0	61.0
1002.0	111.0
1003.0	78.0
1004.0	64.0
1005.0	205.0
1006.0	125.0
1007.0	47.0
1008.0	54.0
1009.0	27.0
1010.0	57.0
1011.0	75.0
1012.0	87.0
1013.0	35.0
1014.0	110.0
1015.0	77.0
1016.0	111.0
1017.0	37.0
1018.0	30.0
1019.0	26.0
1020.0	18.0
1021.0	67.0
1022.0	55.0
1023.0	72.0
1024.0	6.0
1025.0	33.0
1026.0	5.0
1027.0	1.0
1028.0	4.0
1029.0	16.0
1030.0	44.0
1031.0	53.0
1032.0	41.0
1033.0	63.0
1034.0	60.0
1035.0	4.0
1036.0	9.0
1037.0	3.0
1038.0	2.0
1039.0	7.0
1040.0	20.0
1041.0	16.0
1042.0	54.0
1043.0	59.0
1044.0	83.0
1045.0	98.0
1046.0	81.0
1047.0	62.0
1048.0	91.0
1049.0	35.0
1050.0	85.0
1051.0	63.0
1052.0	81.0
1053.0	31.0
1054.0	45.0
1055.0	34.0
1056.0	45.0
1057.0	49.0
1058.0	27.0
1059.0	25.0
1060.0	19.0
1061.0	58.0
1062.0	122.0
1063.0	57.0
1064.0	31.0
1065.0	12.0
1066.0	9.0
1067.0	16.0
1068.0	70.0
1069.0	62.0
1070.0	23.0
1071.0	4.0
1072.0	33.0
1073.0	80.0
1074.0	57.0
1075.0	58.0
1076.0	21.0
1077.0	54.0
1078.0	27.0
1079.0	41.0
1080.0	64.0
1081.0	118.0
1082.0	24.0
1083.0	1.0
1084.0	5.0
1085.0	16.0
1086.0	13.0
1087.0	43.0
1088.0	12.0
1089.0	57.0
1090.0	92.0
1091.0	88.0
1092.0	67.0
1093.0	152.0
1094.0	90.0
1095.0	186.0
1096.0	70.0
1097.0	4.0
1098.0	9.0
1099.0	21.0
1100.0	11.0
1101.0	16.0
1102.0	42.0
1103.0	51.0
1104.0	51.0
1105.0	57.0
1106.0	37.0
1107.0	27.0
1108.0	11.0
1109.0	48.0
1110.0	106.0
1111.0	64.0
1112.0	55.0
1113.0	60.0
1114.0	21.0
1115.0	27.0
1116.0	21.0
1117.0	10.0
1118.0	33.0
1119.0	47.0
1120.0	20.0
1121.0	33.0
1122.0	27.0
1123.0	8.0
1124.0	4.0
1125.0	13.0
1126.0	27.0
1127.0	32.0
1128.0	66.0
1129.0	59.0
1130.0	38.0
1131.0	70.0
1132.0	7.0
1133.0	24.0
1134.0	45.0
1135.0	65.0
1136.0	13.0
1137.0	36.0
1138.0	19.0
1139.0	15.0
1140.0	101.0
1141.0	74.0
1142.0	58.0
1143.0	6.0
1144.0	12.0
1145.0	86.0
1146.0	42.0
1147.0	44.0
1148.0	11.0
1149.0	1.0
1150.0	2.0
1151.0	5.0
1152.0	3.0
1153.0	7.0
1154.0	6.0
1155.0	3.0
1156.0	13.0
1157.0	44.0
1158.0	57.0
1159.0	27.0
1160.0	21.0
1161.0	24.0
1162.0	100.0
1163.0	15.0
1164.0	26.0
1165.0	68.0
1166.0	200.0
1167.0	118.0
1168.0	83.0
1169.0	100.0
1170.0	64.0
1171.0	77.0
1172.0	47.0
1173.0	40.0
1174.0	99.0
1175.0	30.0
1176.0	13.0
1177.0	56.0
1178.0	48.0
1179.0	36.0
1180.0	63.0
1181.0	78.0
1182.0	21.0
1183.0	8.0
1184.0	11.0
1185.0	64.0
1186.0	5.0
1187.0	25.0
1188.0	21.0
1189.0	14.0
1190.0	35.0
1191.0	4.0
1192.0	5.0
1193.0	3.0
1194.0	1.0
1195.0	2.0
1196.0	8.0
1197.0	15.0
1198.0	24.0
1199.0	15.0
1200.0	30.0
1201.0	32.0
1202.0	67.0
1203.0	15.0
1204.0	65.0
1205.0	35.0
1206.0	7.0
1207.0	7.0
1208.0	50.0
1209.0	4.0
1210.0	6.0
1211.0	31.0
1212.0	32.0
1213.0	26.0
1214.0	23.0
1215.0	39.0
1216.0	49.0
1217.0	22.0
1218.0	33.0
1219.0	58.0
1220.0	33.0
1221.0	8.0
1223.0	12.0
1224.0	5.0
1225.0	5.0
1226.0	20.0
1227.0	36.0
1228.0	73.0
1229.0	51.0
1230.0	60.0
1231.0	17.0
1232.0	26.0
1233.0	47.0
1234.0	29.0
1235.0	6.0
1236.0	6.0
1237.0	6.0
1238.0	34.0
1239.0	16.0
1240.0	101.0
1241.0	20.0
1242.0	26.0
1243.0	9.0
1244.0	24.0
1245.0	96.0
1246.0	50.0
1247.0	28.0
1248.0	60.0
1249.0	107.0
1250.0	120.0
1251.0	114.0
1252.0	89.0
1253.0	16.0
1254.0	7.0
1255.0	6.0
1256.0	7.0
1257.0	27.0
1258.0	5.0
1259.0	5.0
1260.0	4.0
1261.0	18.0
1262.0	11.0
1263.0	18.0
1264.0	7.0
1265.0	64.0
1266.0	124.0
1267.0	27.0
1268.0	11.0
1269.0	14.0
1270.0	44.0
1272.0	5.0
1273.0	7.0
1274.0	5.0
1275.0	11.0
1276.0	21.0
1277.0	41.0
1278.0	62.0
1279.0	49.0
1280.0	35.0
1281.0	44.0
1282.0	58.0
1283.0	50.0
1284.0	79.0
1285.0	70.0
1286.0	63.0
1287.0	131.0
1288.0	75.0
1289.0	46.0
1290.0	19.0
1291.0	8.0
1292.0	18.0
1293.0	32.0
1294.0	33.0
1295.0	63.0
1296.0	34.0
1297.0	24.0
1298.0	36.0
1299.0	29.0
1300.0	12.0
1301.0	7.0
1302.0	9.0
1303.0	47.0
1304.0	32.0
1305.0	10.0
1306.0	19.0
1307.0	13.0
1308.0	127.0
1309.0	39.0
1310.0	52.0
1311.0	61.0
1312.0	84.0
1313.0	68.0
1314.0	114.0
1315.0	47.0
1316.0	61.0
1317.0	16.0
1318.0	31.0
1319.0	23.0
1320.0	103.0
1321.0	49.0
1322.0	55.0
1323.0	61.0
1324.0	32.0
1325.0	28.0
1326.0	32.0
1327.0	29.0
1328.0	41.0
1329.0	51.0
1330.0	134.0
1331.0	58.0
1332.0	52.0
1333.0	38.0
1334.0	18.0
1335.0	2.0
1336.0	8.0
1337.0	6.0
1338.0	41.0
1339.0	3.0
1340.0	188.0
1341.0	18.0
1342.0	5.0
1343.0	5.0
1344.0	29.0
1345.0	14.0
1346.0	20.0
1347.0	39.0
1348.0	25.0
1349.0	57.0
1350.0	32.0
1351.0	79.0
1352.0	73.0
1353.0	23.0
1354.0	6.0
1355.0	14.0
1356.0	19.0
1357.0	8.0
1358.0	6.0
1359.0	12.0
1360.0	9.0
1362.0	2.0
1364.0	13.0
1365.0	28.0
1366.0	1.0
1368.0	9.0
1369.0	7.0
1370.0	1.0
1371.0	4.0
1372.0	6.0
1373.0	5.0
1374.0	8.0
1375.0	4.0
1376.0	17.0
1377.0	10.0
1378.0	6.0
1379.0	22.0
1380.0	76.0
1381.0	25.0
1382.0	26.0
1383.0	19.0
1384.0	7.0
1385.0	12.0
1386.0	17.0
1387.0	43.0
1388.0	12.0
1389.0	44.0
1390.0	25.0
1391.0	78.0
1392.0	78.0
1393.0	10.0
1394.0	30.0
1395.0	55.0
1396.0	21.0
1397.0	62.0
1398.0	52.0
1399.0	40.0
1400.0	27.0
1401.0	9.0
1402.0	24.0
1403.0	56.0
1404.0	31.0
1405.0	53.0
1406.0	46.0
1407.0	10.0
1408.0	51.0
1409.0	28.0
1410.0	19.0
1411.0	17.0
1412.0	5.0
1413.0	5.0
1414.0	10.0
1415.0	42.0
1416.0	11.0
1417.0	14.0
1418.0	2.0
1419.0	3.0
1420.0	4.0
1421.0	5.0
1422.0	5.0
1423.0	5.0
1424.0	15.0
1425.0	23.0
1426.0	7.0
1427.0	43.0
1428.0	11.0
1429.0	54.0
1430.0	92.0
1431.0	19.0
1432.0	22.0
1433.0	4.0
1434.0	7.0
1435.0	1.0
1436.0	6.0
1437.0	5.0
1438.0	28.0
1439.0	18.0
1440.0	7.0
1441.0	26.0
1442.0	6.0
1443.0	10.0
1444.0	17.0
1445.0	5.0
1446.0	16.0
1447.0	8.0
1448.0	13.0
1449.0	44.0
1450.0	45.0
1451.0	53.0
1452.0	13.0
1453.0	3.0
1454.0	1.0
1455.0	1.0
1456.0	3.0
1458.0	2.0
1459.0	7.0
1461.0	13.0
1462.0	5.0
1463.0	33.0
1464.0	63.0
1465.0	11.0
1466.0	40.0
1467.0	8.0
1468.0	17.0
1469.0	54.0
1470.0	35.0
1471.0	13.0
1472.0	8.0
1473.0	16.0
1474.0	10.0
1475.0	47.0
1476.0	70.0
1477.0	78.0
1478.0	74.0
1479.0	89.0
1480.0	37.0
1481.0	8.0
1482.0	32.0
1483.0	26.0
1484.0	9.0
1485.0	6.0
1486.0	4.0
1487.0	1.0
1488.0	4.0
1489.0	15.0
1490.0	15.0
1491.0	3.0
1493.0	2.0
1495.0	1.0
1496.0	1.0
1497.0	1.0
1498.0	2.0
1499.0	4.0
1500.0	12.0
1501.0	5.0
1502.0	8.0
1503.0	16.0
1504.0	7.0
1505.0	14.0
1506.0	5.0
1507.0	2.0
1508.0	8.0
1509.0	12.0
1510.0	6.0
1511.0	9.0
1512.0	3.0
1514.0	11.0
1515.0	61.0
1516.0	41.0
1517.0	26.0
1518.0	14.0
1519.0	9.0
1520.0	7.0
1521.0	29.0
1522.0	23.0
1523.0	8.0
1524.0	14.0
1525.0	5.0
1526.0	6.0
1527.0	19.0
1528.0	20.0
1529.0	25.0
1530.0	41.0
1531.0	78.0
1532.0	84.0
1533.0	101.0
1534.0	113.0
1535.0	105.0
1536.0	24.0
1537.0	55.0
1538.0	48.0
1539.0	7.0
1540.0	17.0
1541.0	24.0
1542.0	16.0
1543.0	8.0
1544.0	3.0
1545.0	17.0
1546.0	8.0
1547.0	1.0
1548.0	8.0
1549.0	10.0
1550.0	9.0
1551.0	40.0
1552.0	20.0
1553.0	23.0
1554.0	19.0
1555.0	24.0
1556.0	6.0
1557.0	5.0
1558.0	6.0
1559.0	24.0
1560.0	15.0
1561.0	20.0
1562.0	30.0
1563.0	38.0
1564.0	19.0
1565.0	3.0
1566.0	20.0
1567.0	5.0
1568.0	2.0
1569.0	8.0
1570.0	6.0
1571.0	6.0
1572.0	2.0
1573.0	6.0
1574.0	5.0
1575.0	3.0
1576.0	4.0
1577.0	4.0
1578.0	9.0
1579.0	9.0
1580.0	1.0
1581.0	19.0
1582.0	13.0
1583.0	35.0
1584.0	50.0
1585.0	31.0
1586.0	54.0
1587.0	17.0
1588.0	21.0
1589.0	19.0
1590.0	35.0
1591.0	34.0
1592.0	44.0
1593.0	21.0
1594.0	33.0
1595.0	17.0
1596.0	33.0
1597.0	14.0
1598.0	5.0
1599.0	27.0
1600.0	18.0
1601.0	6.0
1602.0	35.0
1603.0	4.0
1604.0	3.0
1605.0	34.0
1606.0	16.0
1607.0	5.0
1608.0	3.0
1609.0	1.0
1610.0	6.0
1611.0	5.0
1612.0	1.0
1614.0	8.0
1615.0	5.0
1616.0	9.0
1617.0	27.0
1618.0	34.0
1619.0	52.0
1620.0	40.0
1621.0	18.0
1622.0	37.0
1623.0	14.0
1624.0	16.0
1625.0	21.0
1626.0	5.0
1627.0	10.0
1628.0	22.0
1629.0	54.0
1630.0	8.0
1631.0	8.0
1632.0	35.0
1633.0	19.0
1634.0	20.0
1635.0	41.0
1636.0	43.0
1637.0	43.0
1638.0	59.0
1639.0	77.0
1640.0	10.0
1641.0	14.0
1642.0	51.0
1643.0	11.0
1644.0	17.0
1645.0	58.0
1646.0	8.0
1647.0	40.0
1648.0	7.0
1649.0	15.0
1650.0	34.0
1651.0	2.0
1652.0	5.0
1653.0	8.0
1654.0	4.0
1655.0	6.0
1656.0	16.0
1657.0	12.0
1658.0	11.0
1659.0	25.0
1660.0	36.0
1661.0	24.0
1662.0	19.0
1663.0	18.0
1664.0	8.0
1665.0	23.0
1666.0	22.0
1667.0	17.0
1668.0	15.0
1669.0	33.0
1670.0	18.0
1671.0	39.0
1672.0	41.0
1673.0	31.0
1674.0	30.0
1675.0	140.0
1676.0	57.0
1677.0	29.0
