#Mapping quality	mapping quality
0.0	46441.0
1.0	1487.0
2.0	959.0
3.0	3798.0
4.0	1669.0
5.0	1490.0
6.0	714.0
7.0	553.0
8.0	692.0
9.0	642.0
10.0	493.0
11.0	499.0
12.0	905.0
13.0	422.0
14.0	679.0
15.0	466.0
16.0	243.0
17.0	676.0
18.0	617.0
19.0	166.0
20.0	328.0
21.0	285.0
22.0	139.0
23.0	167.0
24.0	103.0
25.0	65.0
26.0	293.0
27.0	670.0
28.0	102.0
29.0	124.0
30.0	199.0
31.0	236.0
32.0	102.0
33.0	454.0
34.0	147.0
35.0	30.0
36.0	109.0
37.0	116.0
39.0	219.0
40.0	269.0
41.0	145.0
42.0	707.0
43.0	239.0
44.0	453.0
45.0	1821.0
46.0	142.0
47.0	170.0
48.0	342.0
49.0	102.0
50.0	194.0
51.0	210.0
52.0	381.0
53.0	302.0
54.0	890.0
55.0	113.0
56.0	1229.0
57.0	762.0
58.0	1431.0
59.0	51897.0
60.0	170741.0
