#Coverage (X)	Coverage
1.0	0.009207224603940745
2.0	0.007063030738692078
3.0	0.005985216329648324
4.0	0.005855381320330366
5.0	0.005516694842924608
6.0	0.005459831657901759
7.0	0.005298963370620413
8.0	0.005260888405089759
9.0	0.0051604664624278485
10.0	0.0051433919279588736
11.0	0.005080671055921471
12.0	0.005061228520332861
13.0	0.004986979221740739
14.0	0.004982492482753287
15.0	0.004945009517498988
16.0	0.004934104249130655
17.0	0.004906373709587797
18.0	0.004895624230769613
19.0	0.004880107591787919
20.0	0.004864559794896195
21.0	0.004849603998280827
22.0	0.0048366734657889765
23.0	0.0048245841968679315
24.0	0.004817854088386753
25.0	0.004814894086976551
26.0	0.0048073538728488074
27.0	0.004792117655057382
28.0	0.004789562706463357
29.0	0.004776725647701596
30.0	0.004769902065504539
31.0	0.0047592149025064145
32.0	0.004758560586409999
33.0	0.004751082688102315
34.0	0.00475036605618584
35.0	0.00474048899883428
36.0	0.004728804782729412
37.0	0.004725470886398853
38.0	0.004717525619454932
39.0	0.0047026632965696535
40.0	0.0047022894016492955
41.0	0.004700077190065599
42.0	0.004693689818594748
43.0	0.004693596344864659
44.0	0.004693565186954629
45.0	0.004691103712090694
46.0	0.004689109605877206
47.0	0.004686087288646945
48.0	0.004685464130460559
49.0	0.004685090235540201
50.0	0.0046844670773538155
51.0	0.004681943286669821
