#Mapping quality	mapping quality
0.0	142669.0
1.0	3732.0
2.0	3748.0
3.0	6768.0
4.0	3519.0
5.0	4547.0
6.0	2190.0
7.0	2625.0
8.0	1521.0
9.0	1804.0
10.0	1394.0
11.0	1471.0
12.0	1218.0
13.0	1894.0
14.0	755.0
15.0	1111.0
16.0	1183.0
17.0	828.0
18.0	800.0
19.0	675.0
20.0	812.0
21.0	274.0
22.0	446.0
23.0	555.0
24.0	1011.0
25.0	997.0
26.0	1030.0
27.0	444.0
28.0	564.0
29.0	224.0
30.0	310.0
31.0	465.0
32.0	456.0
33.0	385.0
34.0	409.0
35.0	96.0
36.0	435.0
37.0	355.0
38.0	240.0
39.0	13.0
40.0	1023.0
41.0	855.0
42.0	1397.0
43.0	910.0
44.0	1043.0
45.0	2356.0
46.0	716.0
47.0	550.0
48.0	571.0
49.0	186.0
50.0	111.0
51.0	591.0
52.0	364.0
53.0	288.0
54.0	361.0
55.0	142.0
56.0	791.0
57.0	1348.0
58.0	2064.0
59.0	109097.0
60.0	293279.0
