#Insert size (bp)	insert size
1.0	646.0
2.0	59.0
3.0	81.0
4.0	21.0
5.0	236.0
6.0	10.0
7.0	30.0
8.0	15.0
9.0	11.0
10.0	13.0
11.0	7.0
12.0	5.0
13.0	12.0
14.0	6.0
15.0	3.0
16.0	10.0
17.0	8.0
18.0	12.0
19.0	36.0
20.0	13.0
21.0	16.0
22.0	12.0
23.0	15.0
24.0	13.0
25.0	5.0
26.0	8.0
27.0	4.0
28.0	4.0
29.0	3.0
30.0	9.0
31.0	4.0
32.0	6.0
33.0	5.0
34.0	5.0
35.0	4.0
36.0	8.0
37.0	10.0
38.0	4.0
39.0	7.0
40.0	4.0
41.0	10.0
42.0	8.0
43.0	7.0
44.0	15.0
45.0	8.0
46.0	7.0
47.0	9.0
48.0	7.0
49.0	14.0
50.0	6.0
51.0	11.0
52.0	14.0
53.0	13.0
54.0	13.0
55.0	19.0
56.0	24.0
57.0	22.0
58.0	14.0
59.0	14.0
60.0	14.0
61.0	23.0
62.0	14.0
63.0	16.0
64.0	15.0
65.0	11.0
66.0	15.0
67.0	10.0
68.0	16.0
69.0	15.0
70.0	10.0
71.0	13.0
72.0	11.0
73.0	14.0
74.0	10.0
75.0	12.0
76.0	12.0
77.0	7.0
78.0	14.0
79.0	12.0
80.0	4.0
81.0	13.0
82.0	14.0
83.0	11.0
84.0	9.0
85.0	8.0
86.0	9.0
87.0	8.0
88.0	9.0
89.0	11.0
90.0	11.0
91.0	8.0
92.0	13.0
93.0	17.0
94.0	12.0
95.0	16.0
96.0	22.0
97.0	24.0
98.0	25.0
99.0	221.0
100.0	115.0
101.0	35.0
102.0	23.0
103.0	29.0
104.0	69.0
105.0	37.0
106.0	31.0
107.0	18.0
108.0	32.0
109.0	24.0
110.0	27.0
111.0	30.0
112.0	37.0
113.0	23.0
114.0	155.0
115.0	31.0
116.0	54.0
117.0	31.0
118.0	30.0
119.0	23.0
120.0	17.0
121.0	38.0
122.0	48.0
123.0	29.0
124.0	20.0
125.0	20.0
126.0	55.0
127.0	26.0
128.0	21.0
129.0	22.0
130.0	23.0
131.0	38.0
132.0	11.0
133.0	15.0
