#Mapping quality	mapping quality
0.0	190818.0
1.0	5763.0
2.0	5399.0
3.0	7678.0
4.0	4795.0
5.0	5197.0
6.0	3352.0
7.0	3001.0
8.0	2909.0
9.0	2376.0
10.0	1936.0
11.0	2034.0
12.0	1771.0
13.0	2133.0
14.0	1378.0
15.0	1092.0
16.0	1423.0
17.0	1592.0
18.0	1305.0
19.0	1257.0
20.0	1432.0
21.0	481.0
22.0	1011.0
23.0	1038.0
24.0	1520.0
25.0	1104.0
26.0	803.0
27.0	770.0
28.0	647.0
29.0	487.0
30.0	1323.0
31.0	355.0
32.0	472.0
33.0	897.0
34.0	423.0
35.0	609.0
36.0	715.0
37.0	535.0
38.0	483.0
39.0	563.0
40.0	1688.0
41.0	1230.0
42.0	1012.0
43.0	674.0
44.0	917.0
45.0	2525.0
46.0	703.0
47.0	118.0
48.0	365.0
49.0	448.0
50.0	747.0
51.0	674.0
52.0	658.0
53.0	805.0
54.0	607.0
55.0	782.0
56.0	1613.0
57.0	1628.0
58.0	2576.0
59.0	117249.0
60.0	414352.0
