#Mapping quality	mapping quality
0.0	137675.0
1.0	4601.0
2.0	3461.0
3.0	6482.0
4.0	3585.0
5.0	4012.0
6.0	2766.0
7.0	1437.0
8.0	2225.0
9.0	1424.0
10.0	1535.0
11.0	1357.0
12.0	1224.0
13.0	1210.0
14.0	862.0
15.0	733.0
16.0	1322.0
17.0	1917.0
18.0	730.0
19.0	330.0
20.0	1037.0
21.0	766.0
22.0	697.0
23.0	402.0
24.0	1022.0
25.0	713.0
26.0	888.0
27.0	1294.0
28.0	401.0
29.0	148.0
30.0	537.0
31.0	270.0
32.0	284.0
33.0	279.0
34.0	177.0
35.0	369.0
36.0	735.0
37.0	291.0
38.0	286.0
39.0	335.0
40.0	1290.0
41.0	511.0
42.0	684.0
43.0	1128.0
44.0	434.0
45.0	2767.0
46.0	434.0
47.0	297.0
48.0	452.0
49.0	267.0
50.0	335.0
51.0	515.0
52.0	428.0
53.0	300.0
54.0	1259.0
55.0	616.0
56.0	1054.0
57.0	1989.0
58.0	2253.0
59.0	106912.0
60.0	293177.0
