#Mapping quality	mapping quality
0.0	145480.0
1.0	4253.0
2.0	3853.0
3.0	6895.0
4.0	3539.0
5.0	3916.0
6.0	2845.0
7.0	2073.0
8.0	2391.0
9.0	2771.0
10.0	1996.0
11.0	1251.0
12.0	1135.0
13.0	1322.0
14.0	968.0
15.0	1530.0
16.0	1141.0
17.0	1378.0
18.0	1989.0
19.0	727.0
20.0	619.0
21.0	423.0
22.0	716.0
23.0	386.0
24.0	891.0
25.0	1709.0
26.0	937.0
27.0	347.0
28.0	494.0
29.0	259.0
30.0	979.0
31.0	796.0
32.0	254.0
33.0	328.0
34.0	416.0
35.0	419.0
36.0	687.0
37.0	510.0
38.0	73.0
39.0	788.0
40.0	1040.0
41.0	522.0
42.0	1040.0
43.0	1357.0
44.0	923.0
45.0	2061.0
46.0	458.0
47.0	200.0
48.0	708.0
49.0	715.0
50.0	194.0
51.0	347.0
52.0	580.0
53.0	1094.0
54.0	634.0
55.0	612.0
56.0	993.0
57.0	1249.0
58.0	2040.0
59.0	106343.0
60.0	344347.0
