#Insert size (bp)	insert size
1.0	685.0
2.0	124.0
3.0	125.0
4.0	62.0
5.0	686.0
6.0	40.0
7.0	63.0
8.0	36.0
9.0	24.0
10.0	21.0
11.0	30.0
12.0	20.0
13.0	32.0
14.0	19.0
15.0	14.0
16.0	22.0
17.0	16.0
18.0	18.0
19.0	9.0
20.0	10.0
21.0	7.0
22.0	12.0
23.0	9.0
24.0	17.0
25.0	6.0
26.0	6.0
27.0	4.0
28.0	5.0
29.0	19.0
30.0	6.0
31.0	9.0
32.0	12.0
33.0	16.0
34.0	16.0
35.0	20.0
36.0	12.0
37.0	20.0
38.0	11.0
39.0	23.0
40.0	17.0
41.0	27.0
42.0	19.0
43.0	23.0
44.0	21.0
45.0	22.0
46.0	8.0
47.0	240.0
48.0	20.0
49.0	29.0
50.0	18.0
51.0	23.0
52.0	26.0
53.0	30.0
54.0	27.0
55.0	26.0
56.0	27.0
57.0	26.0
58.0	40.0
59.0	27.0
60.0	24.0
61.0	21.0
62.0	30.0
63.0	38.0
64.0	29.0
65.0	26.0
66.0	32.0
67.0	35.0
68.0	35.0
69.0	24.0
70.0	29.0
71.0	22.0
72.0	30.0
73.0	28.0
74.0	29.0
75.0	19.0
76.0	27.0
77.0	25.0
78.0	26.0
79.0	17.0
80.0	21.0
81.0	18.0
82.0	15.0
83.0	24.0
84.0	20.0
85.0	22.0
86.0	22.0
87.0	45.0
88.0	30.0
89.0	20.0
90.0	21.0
91.0	33.0
92.0	31.0
93.0	26.0
94.0	59.0
95.0	124.0
96.0	64.0
97.0	72.0
98.0	49.0
99.0	247.0
100.0	186.0
101.0	109.0
102.0	36.0
103.0	96.0
104.0	203.0
105.0	86.0
106.0	54.0
107.0	58.0
108.0	66.0
109.0	50.0
110.0	61.0
111.0	59.0
112.0	61.0
113.0	62.0
114.0	542.0
115.0	54.0
116.0	114.0
117.0	55.0
118.0	60.0
119.0	63.0
120.0	70.0
121.0	98.0
122.0	73.0
123.0	93.0
124.0	58.0
125.0	61.0
126.0	105.0
127.0	49.0
128.0	108.0
129.0	50.0
130.0	71.0
131.0	148.0
132.0	302.0
133.0	38.0
134.0	44.0
135.0	67.0
136.0	188.0
137.0	134.0
138.0	128.0
139.0	111.0
140.0	61.0
141.0	98.0
142.0	70.0
143.0	84.0
144.0	79.0
145.0	39.0
146.0	48.0
147.0	93.0
148.0	130.0
149.0	113.0
150.0	110.0
151.0	134.0
152.0	66.0
153.0	86.0
154.0	50.0
155.0	123.0
156.0	188.0
157.0	34.0
158.0	108.0
159.0	190.0
160.0	123.0
161.0	77.0
162.0	70.0
163.0	96.0
164.0	122.0
165.0	85.0
166.0	68.0
167.0	68.0
168.0	138.0
169.0	730.0
170.0	54.0
171.0	96.0
172.0	104.0
173.0	157.0
174.0	154.0
175.0	151.0
176.0	92.0
177.0	134.0
178.0	51.0
179.0	102.0
180.0	19205.0
181.0	4690.0
182.0	74.0
183.0	53.0
184.0	71.0
185.0	271.0
186.0	132.0
187.0	6513.0
188.0	91.0
189.0	84.0
190.0	111.0
191.0	10946.0
192.0	92.0
193.0	195.0
194.0	120.0
195.0	111.0
196.0	23060.0
197.0	126.0
198.0	12921.0
199.0	7530.0
200.0	160.0
201.0	72.0
202.0	61.0
203.0	1064.0
204.0	94.0
205.0	85.0
206.0	96.0
207.0	230.0
208.0	356.0
209.0	114.0
210.0	140.0
211.0	158.0
212.0	154.0
213.0	279.0
214.0	172.0
215.0	574.0
216.0	67243.0
217.0	39801.0
218.0	52445.0
219.0	72636.0
220.0	21687.0
221.0	53483.0
222.0	57766.0
223.0	49814.0
224.0	7208.0
225.0	25979.0
226.0	55390.0
227.0	50387.0
228.0	18951.0
229.0	79602.0
230.0	42752.0
231.0	55042.0
232.0	27583.0
233.0	47898.0
234.0	129160.0
235.0	77525.0
236.0	88822.0
237.0	49401.0
238.0	64501.0
239.0	70169.0
240.0	149842.0
241.0	1882.0
242.0	9818.0
243.0	93.0
244.0	6874.0
245.0	8709.0
246.0	255.0
247.0	59.0
248.0	126.0
249.0	17931.0
250.0	18190.0
251.0	163.0
252.0	404.0
253.0	17698.0
254.0	70.0
255.0	758.0
256.0	8626.0
257.0	628.0
258.0	4029.0
259.0	71.0
260.0	94.0
261.0	123.0
262.0	101.0
263.0	11419.0
264.0	169.0
265.0	75.0
266.0	245.0
267.0	3671.0
268.0	105.0
269.0	268.0
270.0	52217.0
271.0	21342.0
272.0	19911.0
273.0	6281.0
274.0	46052.0
275.0	41603.0
276.0	32031.0
277.0	11982.0
278.0	20671.0
279.0	28533.0
280.0	3833.0
281.0	12401.0
282.0	1473.0
283.0	38998.0
284.0	24628.0
285.0	33271.0
286.0	34623.0
287.0	23260.0
288.0	9149.0
289.0	21749.0
290.0	15423.0
291.0	21854.0
292.0	6563.0
293.0	20504.0
294.0	21897.0
295.0	17168.0
296.0	37904.0
297.0	23562.0
298.0	28847.0
299.0	33186.0
300.0	67280.0
301.0	283.0
302.0	71.0
303.0	33.0
304.0	139.0
305.0	49.0
306.0	85.0
307.0	20045.0
308.0	2709.0
309.0	138.0
310.0	4683.0
311.0	804.0
312.0	121.0
313.0	327.0
314.0	399.0
315.0	42571.0
316.0	12094.0
317.0	11025.0
318.0	18292.0
319.0	2914.0
320.0	18907.0
321.0	14251.0
322.0	20225.0
323.0	2438.0
324.0	10516.0
325.0	12674.0
326.0	55958.0
327.0	36330.0
328.0	24138.0
329.0	23554.0
330.0	10113.0
331.0	29811.0
332.0	5730.0
333.0	1471.0
334.0	44682.0
335.0	48603.0
336.0	8840.0
337.0	7117.0
338.0	9779.0
339.0	60263.0
340.0	13063.0
341.0	3981.0
342.0	28488.0
343.0	10850.0
344.0	10929.0
345.0	15993.0
346.0	34099.0
347.0	23020.0
348.0	20050.0
349.0	22359.0
350.0	63010.0
351.0	2919.0
352.0	141.0
353.0	4.0
354.0	41.0
355.0	276.0
356.0	73.0
357.0	69.0
358.0	117.0
359.0	68.0
360.0	28.0
361.0	20.0
362.0	289.0
363.0	39.0
364.0	80.0
365.0	5.0
366.0	129.0
367.0	54.0
368.0	164.0
369.0	49.0
370.0	10.0
371.0	77.0
372.0	6.0
373.0	63.0
374.0	179.0
375.0	4.0
376.0	72.0
377.0	1.0
378.0	14.0
379.0	21.0
380.0	38.0
381.0	54.0
382.0	109.0
383.0	42.0
384.0	79.0
385.0	1.0
386.0	26.0
387.0	55.0
388.0	3.0
389.0	18.0
390.0	26.0
391.0	15.0
392.0	9.0
393.0	32.0
394.0	80.0
395.0	15.0
396.0	12.0
397.0	3.0
398.0	22.0
399.0	46.0
400.0	8.0
401.0	1.0
403.0	84.0
404.0	30.0
405.0	7.0
406.0	9.0
407.0	10.0
408.0	184.0
409.0	68.0
410.0	26.0
411.0	29.0
412.0	6.0
413.0	19.0
414.0	31.0
415.0	7.0
416.0	6.0
417.0	7.0
418.0	4.0
419.0	35.0
420.0	21.0
421.0	117.0
422.0	4.0
423.0	45.0
424.0	12.0
425.0	3.0
426.0	201.0
427.0	3.0
428.0	41.0
429.0	7.0
430.0	15.0
431.0	88.0
432.0	54.0
433.0	9.0
434.0	1.0
435.0	82.0
436.0	21.0
437.0	16.0
438.0	1.0
439.0	95.0
440.0	8.0
441.0	1.0
442.0	15.0
443.0	59.0
444.0	27.0
445.0	3.0
446.0	25.0
447.0	29.0
448.0	177.0
449.0	45.0
450.0	5.0
451.0	47.0
452.0	3340.0
453.0	2.0
454.0	80.0
455.0	24.0
456.0	23.0
457.0	63.0
458.0	40.0
459.0	50.0
460.0	19.0
461.0	244.0
462.0	18.0
463.0	12.0
464.0	3.0
465.0	3.0
466.0	3.0
467.0	43.0
468.0	2.0
469.0	2.0
470.0	6.0
471.0	167.0
472.0	49.0
473.0	9.0
474.0	2.0
475.0	46.0
476.0	63.0
477.0	3.0
478.0	1.0
479.0	1.0
