#Position (bp)	Coverage
4011823.0	3.683594675487263
1.2035468E7	1.9366035012765395
2.0059113E7	0.9015512276527687
2.8082758E7	0.002277767772627029
3.6106403E7	5.937451121030404E-4
4.4130048E7	4.6437747432744096E-4
5.2153693E7	2.881483415579827E-4
6.0177338E7	3.564464778788194E-4
6.8200983E7	1.3435290320047808E-4
7.6224628E7	0.0
8.4248273E7	0.5286198479618677
9.2271918E7	2.94130660067837E-5
1.00295563E8	1.6576007537721324E-5
1.08319208E8	1.084295229911094E-4
1.16342853E8	1.9866282718141194E-4
1.24366498E8	3.738949068658945E-6
1.32390143E8	0.0
1.40413788E8	0.7353407335444178
1.48437433E8	0.41848199914128803
1.56461078E8	2.6870580640095615E-4
1.64484723E8	1.8088472259178965
1.72508368E8	1.8196218800806866E-5
1.80532013E8	1.5317228017939477E-4
1.88555658E8	1.4482196059272312E-4
1.96579303E8	2.0788556821743734E-4
2.04602948E8	0.0010491491086657
2.12626593E8	8.848846129159504E-6
2.20650238E8	2.0302493442818072E-4
2.28673883E8	3.0609529708754563E-4
2.36697528E8	7.814403553497195E-5
2.44721173E8	4.387033573893162E-5
2.48844709E8	0.0
2.528565315E8	7.211336913917021E-4
2.60768463E8	4.001921819821291E-4
2.68792108E8	6.69770409832439E-4
2.76815753E8	3.787555406551511E-4
2.84839398E8	0.37689803075784134
2.92863043E8	3.108312992411803E-4
3.00886688E8	3.664170087285766E-5
3.08910333E8	5.957392182729919E-5
3.16933978E8	3.5993616367623445E-4
3.24957623E8	2.0190324970758303E-4
3.32981268E8	2.3006999935814708E-4
3.41004913E8	2.0260217145698745
3.49028558E8	0.001014127619055928
3.57052203E8	2.507588508713932E-4
3.65075848E8	2.0526830386937607E-4
3.73099493E8	0.4347849387653616
3.81123138E8	4.401989370167798E-4
3.89146783E8	1.5392006999312657E-4
3.97170428E8	4.461812555266341E-5
4.05194073E8	1.952977730196189E-4
4.13217718E8	7.178782211825174E-5
4.21241363E8	4.7372484699908835E-4
4.29265008E8	3.988212339902875E-6
4.37288653E8	1.3335585011550237E-5
4.45312298E8	3.527075288101605E-5
4.53335943E8	5.1472865511871474E-5
4.61359588E8	4.7235389900724673E-5
4.69383233E8	0.0012018228623026069
4.77406878E8	0.0010677192223733727
4.85430523E8	6.186714392274334E-4
4.902961485E8	0.004261521685915838
4.94307971E8	5.335622531779807E-5
5.01477813E8	3.6753869344917427E-4
5.09501458E8	8.40017224092043E-5
5.17525103E8	1.8844303306041083E-4
5.25548748E8	1.4058448498157632E-4
5.33572393E8	1.5491712307810228E-4
5.41596038E8	0.5464950156693124
5.49619683E8	9.634025433577881E-5
5.57643328E8	4.200086120460215E-5
5.65666973E8	2.0963041111614485E-4
5.73690618E8	6.568087197277546E-5
5.81714263E8	2.2882368300192744E-4
5.89737908E8	2.0439588242002233E-5
5.97761553E8	2.1810536233843844E-5
6.05785198E8	1.070585749992678E-4
6.13808843E8	4.0779471175506895E-4
6.21832488E8	1.281600693948947
6.29856133E8	8.088593151865518E-5
6.37879778E8	6.043388011309074E-4
6.45903423E8	1.2290401681530028
6.53927068E8	1.5367080672188264E-4
6.61950713E8	2.505095876001493E-5
6.69974358E8	3.589391105912587E-5
6.77998003E8	7.104003230451995E-5
6.85727668E8	3.255920604490373E-4
6.897394905E8	1.8028437308660454E-4
6.94045293E8	2.54698843231474
7.02068938E8	9.222741036025397E-6
7.10092583E8	3.86108807156847E-4
7.18116228E8	8.961014601219271E-5
7.26139873E8	1.2961690104684342E-5
7.34163518E8	5.571034112301828E-5
7.42187163E8	3.0385192764635025E-4
7.50210808E8	2.9288434371161735E-5
7.58234453E8	3.9134333585296954E-5
7.66258098E8	1.7635376440508025E-4
7.74281743E8	2.0215251297882696E-4
7.82305388E8	1.5990238850298089E-4
7.90329033E8	1.1291626187350014E-4
7.98352678E8	1.4332638096525955E-4
8.06376323E8	5.5585709487396314E-5
8.14399968E8	3.327664671106461E-5
8.22423613E8	2.76308336173896E-4
8.30447258E8	8.350319586671644E-6
8.38470903E8	4.6687010703988025E-4
8.46494548E8	3.50962685911453E-4
8.54518193E8	9.210277872463201E-5
8.62541838E8	1.293676377755995E-4
8.70565483E8	3.217988831759132E-4
8.771186855E8	9.620757226388812E-4
8.81130508E8	0.0014679254714142173
8.86612773E8	0.37725933786950944
8.94636418E8	2.5287758867696664E-4
9.02660063E8	1.59528493596115E-5
9.10683708E8	7.677308754313033E-5
9.18707353E8	2.068885151324616E-5
9.26730998E8	3.86358070428091E-6
9.34754643E8	0.0018971427574375485
9.42778288E8	2.5113274577825913E-4
9.50801933E8	9.696341251388863E-5
9.58825578E8	4.698612662948074E-5
9.66849223E8	2.122476754642061E-4
9.74872868E8	2.2496010229764652E-4
9.82896513E8	2.0439588242002233E-5
9.90920158E8	8.089839468221737E-4
9.98943803E8	1.8196218800806866E-5
1.006967448E9	9.646488597140078E-5
1.014991093E9	0.0015886794592731856
1.023014738E9	4.773391644321253E-5
1.031038383E9	3.905955460392378E-4
1.039062028E9	3.452296306728426E-5
1.047085673E9	2.218443114070974E-5
1.055109318E9	0.0012097992869824126
1.0601597325E9	2.575602353956125E-4
1.064171555E9	1.5135052596830284E-4
1.071156608E9	2.660885420528949E-4
1.079180253E9	4.2474461419965615E-4
1.087203898E9	3.1878223675150132
1.095227543E9	0.0011190674562496221
1.103251188E9	7.077830586971383E-4
1.111274833E9	3.041011909175942E-5
1.119298478E9	4.137770302649232E-5
1.127322123E9	9.70880441495106E-5
1.135345768E9	3.9632860127784815E-5
1.143369413E9	5.907539528481133E-5
1.151393058E9	5.807834219983561E-5
1.159416703E9	3.078401399862531E-5
1.167440348E9	2.9039171099917804E-5
1.175463993E9	3.227959362608889E-5
1.183487638E9	2.3555379132551353E-5
1.191511283E9	5.384086658868881E-5
1.199534928E9	0.2902057605988301
1.207558573E9	5.999478416604922
1.215582218E9	1.5329691181501675E-4
1.223605863E9	2.69453596214688E-4
1.2298109945E9	0.0018282877606392897
1.233822817E9	0.0022042728855188594
1.239653153E9	1.1580563447161483
1.247676798E9	3.514612124539408E-5
1.255700443E9	1.9230661376469174E-4
1.263724088E9	2.045205140556443E-4
1.271747733E9	2.0152935480071714E-4
1.279771378E9	5.88385951771296E-4
1.287795023E9	4.891791698162119E-4
1.295818668E9	7.889182534870373E-4
1.303842313E9	0.001545058386805498
1.311865958E9	1.0930240557751496
1.319889603E9	0.015583441191627995
1.327913248E9	1.789710287531415E-4
1.335936893E9	6.715152527311465E-4
1.343960538E9	8.051203661178927E-5
1.351984183E9	11.823960307316687
1.360007828E9	7.851793044183784E-4
1.368031473E9	2.6347127770483367E-4
1.376055118E9	2.789756027341688
1.384078763E9	2.5325148358383256E-4
1.389720431E9	0.13355130900444245
1.3937322535E9	0.0025313006800653406
1.400126053E9	8.211978471131262E-4
1.408149698E9	3.5520016152259975E-5
1.416173343E9	5.438924578542545E-4
1.424196988E9	1.0755710154175565E-4
1.432220633E9	1.5578954452745604E-4
1.440244278E9	2.8291381286186015E-5
1.448267923E9	2.2795126155257368E-4
1.456291568E9	9.92317082822084E-4
1.464315213E9	1.889415596028987E-4
1.472338858E9	7.130175873932608E-4
1.480362503E9	1.201448967395741E-4
1.488386148E9	6.545653502865593E-4
1.496409793E9	2.068767499060589
1.504433438E9	2.3866958221606266E-4
1.512457083E9	9.023330419030253E-5
1.520480728E9	4.8020569205143047E-4
1.528504373E9	9.489452736256402E-4
1.534502554E9	0.0022387700910988626
1.5385143765E9	1.703313413617818E-4
1.544551663E9	3.467252103003062E-4
1.552575308E9	3.938359685654089E-5
1.560598953E9	1.4332638096525955E-5
1.568622598E9	1.4394953914336937E-4
1.576646243E9	0.011733694598901123
1.584669888E9	0.0
1.592693533E9	0.0
1.600717178E9	5.382840342512661E-4
1.608740823E9	3.389980488917444E-5
1.616764468E9	0.7278665743561685
1.624788113E9	0.0026217510869436522
1.632811758E9	1.87819874882301E-4
1.640835403E9	6.94198210414344E-5
1.648859048E9	1.516767005519312E-4
1.656882693E9	0.0019005078115993416
1.664906338E9	2.3936297032084544
1.671900895E9	0.001833384768238675
1.6759127175E9	0.009572067694891011
1.680953628E9	4.411959901017555E-4
1.688977273E9	4.9354127706298074E-5
1.697000918E9	4.025601830589464E-5
1.705024563E9	5.74177945310392E-4
1.713048208E9	3.110805625124242E-4
1.721071853E9	6.91207051159417E-4
1.729095498E9	2.554948530250279E-5
1.737119143E9	3.2902751804198713E-5
1.745142788E9	9.301258966467235E-4
1.753166433E9	9.829697101504367E-4
1.761190078E9	5.396549822431077E-4
1.769213723E9	1.4271250784400358
1.777237368E9	1.5691122924805373E-4
1.785261013E9	3.3189404566129235E-4
1.793284658E9	8.811456638472913E-5
1.801308303E9	7.720929826780721E-4
1.8070005885E9	0.0023758333268866973
1.811012411E9	0.0011752799171470551
1.817355593E9	4.716061091935149E-4
1.825379238E9	1.0319499429498688E-4
1.833402883E9	1.9143419231533798E-4
1.841426528E9	3.82743752995054E-4
1.849450173E9	2.3006999935814708E-4
1.857473818E9	8.202007940281505E-4
1.865497463E9	2.4191000474223373E-4
1.873521108E9	5.608423602988417E-4
1.881544753E9	0.004033079728726782
1.889568398E9	3.7015595779723554E-5
1.897592043E9	0.0012129150778729617
1.905615688E9	3.876043867843106E-5
1.913639333E9	1.1840005384086658E-5
1.921662978E9	7.643658212695103E-4
1.929686623E9	3.914679674885915E-4
1.937710268E9	5.663261522662082E-4
1.942744882E9	0.0
1.9467567045E9	2.2248012817531837E-4
1.953757558E9	11.794235537589213
1.961781203E9	7.278487520322746E-5
1.969804848E9	5.432692996761447E-4
1.977828493E9	6.277695486278369E-4
1.985852138E9	0.0010434160534270895
1.993875783E9	7.153855884700782E-5
2.001899428E9	5.2843813503713085E-5
2.009923073E9	0.002573518643957952
2.017946718E9	1.24008477443855E-4
2.025970363E9	1.0294573102374295E-4
2.033994008E9	3.0285487456137455E-5
2.042017653E9	2.65714647146029E-4
2.050041298E9	6.057097491227491E-5
2.058064943E9	0.001247188777669002
2.066088588E9	0.0018011763980086356
2.0735716965E9	0.0033716611077277987
2.077583519E9	0.0
2.082135878E9	0.0
2.090159523E9	0.0
2.098183168E9	9.721267578513257E-5
2.106206813E9	1.1453647313658569E-4
2.114230458E9	1.2450700398634288E-4
2.122254103E9	6.84227679564587E-5
2.130277748E9	1.5616343943432193E-4
2.138301393E9	4.698612662948074E-5
2.146325038E9	8.47495122229361E-6
2.154348683E9	1.6638323355532304E-4
2.162372328E9	3.591883738625026E-4
2.170395973E9	1.832085043642883E-5
2.178419618E9	3.639243760161373E-5
2.186443263E9	5.184676041873737E-5
2.190931198E9	0.0
2.1949430205E9	0.0
2.202490553E9	0.0
2.210514198E9	8.724214493537538E-6
2.218537843E9	1.3709479918416133E-4
2.226561488E9	2.963740295090324E-4
2.234585133E9	1.682527080896525E-5
2.242608778E9	3.0285487456137455E-5
2.250632423E9	0.0011285394605568915
2.258656068E9	8.077376304659541E-4
2.266679713E9	1.5005648928884566E-4
2.274703358E9	2.94130660067837E-5
2.282727003E9	0.03982354653028642
2.290750648E9	8.509848080267759E-4
2.2966067495E9	0.006604206847228646
2.300618572E9	0.0
2.306797938E9	0.0
2.314821583E9	5.7704447292969714E-5
2.322845228E9	2.2944684118003726E-4
2.330868873E9	1.580329139686514E-4
2.338892518E9	1.7645037884901438
2.346916163E9	1.4756385657640635E-4
2.354939808E9	0.001555776707468987
2.362963453E9	6.265232322716172E-4
2.370987098E9	2.0751167331057145E-4
2.379010743E9	0.001056377743531774
2.387034388E9	1.6339207430039588E-4
2.395058033E9	1.9342829848528943E-4
2.3997560365E9	5.6836315782570485E-5
2.403767859E9	0.0027943480979534326
2.411105323E9	2.5487169484691806E-4
2.419128968E9	0.007128181767762656
2.427152613E9	6.459370398366328
2.435176258E9	0.002780656422361657
2.443199903E9	1.7448428987075077E-5
2.451223548E9	1.3622237773480757E-4
2.459247193E9	2.3482538173112095
2.467270838E9	1.0920408368017278
2.475294483E9	2.663378053241388E-4
2.483318128E9	0.0017777456505117064
2.4890552565E9	9.380944597653982E-4
2.493067079E9	0.0015224031840574952
2.499365418E9	0.004470786033031122
2.507389063E9	2.983681356789838E-4
2.515412708E9	4.187622956898018E-5
2.523436353E9	7.593805558446318E-4
2.531459998E9	0.005879123515559325
2.539483643E9	0.004683282971766572
2.547507288E9	5.142301285762269E-4
2.555530933E9	2.417853731066118E-5
2.563554578E9	3.1943088209909586E-4
2.570802202E9	0.0015713263004544624
2.5748140245E9	1.0695586846232255E-4
