#Mapping quality	mapping quality
0.0	155272.0
1.0	5055.0
2.0	5211.0
3.0	7194.0
4.0	3564.0
5.0	4605.0
6.0	2643.0
7.0	2783.0
8.0	1979.0
9.0	1625.0
10.0	1695.0
11.0	1067.0
12.0	2025.0
13.0	1572.0
14.0	1095.0
15.0	934.0
16.0	1555.0
17.0	1245.0
18.0	1455.0
19.0	580.0
20.0	788.0
21.0	333.0
22.0	738.0
23.0	881.0
24.0	1463.0
25.0	729.0
26.0	1272.0
27.0	307.0
28.0	521.0
29.0	228.0
30.0	579.0
31.0	890.0
32.0	552.0
33.0	433.0
34.0	342.0
35.0	300.0
36.0	427.0
37.0	723.0
38.0	322.0
39.0	744.0
40.0	1251.0
41.0	873.0
42.0	1046.0
43.0	568.0
44.0	763.0
45.0	2098.0
46.0	528.0
47.0	617.0
48.0	817.0
49.0	252.0
50.0	542.0
51.0	425.0
52.0	166.0
53.0	720.0
54.0	843.0
55.0	1185.0
56.0	928.0
57.0	1816.0
58.0	1867.0
59.0	110163.0
60.0	321447.0
