#GC Content (%)	Sample	HUMAN (hg19)
1.0	3.265860652257689E-5	0.0
2.0	4.245618847934996E-5	3.0E-6
3.0	2.6126885218061515E-5	3.0E-6
4.0	3.919032782709227E-5	1.0E-5
5.0	3.919032782709227E-5	8.0E-6
6.0	6.531721304515378E-5	1.2000000000000002E-5
7.0	2.9392745870319205E-5	6.999999999999999E-6
8.0	5.878549174063841E-5	9.999999999999999E-6
9.0	2.2861024565803825E-5	1.6E-5
10.0	3.265860652257689E-5	1.5000000000000002E-5
11.0	2.9392745870319205E-5	1.9999999999999998E-5
12.0	1.6329303261288446E-5	1.6E-5
13.0	9.797581956773068E-6	1.6E-5
14.0	9.797581956773068E-6	2.4999999999999998E-5
15.0	1.6329303261288446E-5	2.2000000000000003E-5
16.0	3.2658606522576894E-6	2.6999999999999996E-5
17.0	6.531721304515379E-6	3.3E-5
18.0	1.3063442609030757E-5	3.7000000000000005E-5
19.0	9.797581956773068E-6	4.7000000000000004E-5
20.0	6.531721304515379E-6	5.4999999999999995E-5
21.0	1.3063442609030757E-5	6.400000000000001E-5
22.0	1.3063442609030757E-5	9.3E-5
23.0	1.6329303261288446E-5	1.66E-4
24.0	3.592446717483458E-5	3.03E-4
25.0	1.2410270478579219E-4	7.059999999999999E-4
26.0	6.890965976263725E-4	0.0016020000000000001
27.0	0.0015186252032998258	0.0033690000000000005
28.0	0.002465724792454556	0.006167999999999999
29.0	0.0012083684413353453	0.010352
30.0	0.005277630814048426	0.015647
31.0	0.010114370440042065	0.022148
32.0	0.0114468415861632	0.028808
33.0	0.017812003997413436	0.035106000000000005
34.0	0.022028230099478116	0.041161
35.0	0.02658410570937759	0.047408
36.0	0.029265377304881157	0.052698999999999996
37.0	0.036976074304861564	0.057517000000000006
38.0	0.03831834303293947	0.061487999999999994
39.0	0.04109759044801076	0.063321
40.0	0.046999000646640414	0.060248
41.0	0.04336409774067761	0.055508
42.0	0.044859861919411624	0.051446000000000006
43.0	0.040114566391681206	0.048194
44.0	0.024725830998242968	0.044423
45.0	0.01328552113338428	0.040655000000000004
46.0	0.013399826256213297	0.03652
47.0	0.016117022318891696	0.032315
48.0	0.015512838098224025	0.028137999999999996
49.0	0.020594517273136985	0.02458
50.0	0.023768933827131463	0.020810000000000002
51.0	0.026721271856772415	0.017532
52.0	0.03507207754459533	0.014506999999999997
53.0	0.029405809312928237	0.012007
54.0	0.016979209531087728	0.010018
55.0	0.023612172515823097	0.008414999999999999
56.0	0.02326272542603152	0.007258
57.0	0.034033533857177375	0.006174999999999999
58.0	0.03586241582244169	0.005363000000000001
59.0	0.027753283822885846	0.0046159999999999994
60.0	0.03511126787242242	0.003946
61.0	0.03603224057635909	0.0034579999999999993
62.0	0.026254253783499566	0.002915
63.0	0.01682897994108387	0.0024610000000000005
64.0	0.022985127270589614	0.0019950000000000002
65.0	0.010506273718312987	0.0016779999999999998
66.0	0.01300465711729012	0.0013500000000000003
67.0	0.011032077283326475	0.001069
68.0	0.007681304254110085	8.119999999999999E-4
69.0	0.005290694256657456	6.4E-4
70.0	0.003409558520957028	5.05E-4
71.0	0.003112365201601578	4.0299999999999993E-4
72.0	7.086917615399185E-4	3.2E-4
73.0	3.5924467174834585E-4	2.79E-4
74.0	8.164651630644224E-5	2.0700000000000002E-4
75.0	1.3063442609030757E-5	2.0099999999999998E-4
76.0	1.3063442609030757E-5	1.54E-4
77.0	1.3063442609030757E-5	1.12E-4
78.0	3.2658606522576894E-6	7.699999999999999E-5
79.0	0.0	6.3E-5
80.0	0.0	3.7E-5
81.0	3.2658606522576894E-6	2.8000000000000003E-5
82.0	3.2658606522576894E-6	1.6E-5
83.0	0.0	9.0E-6
84.0	0.0	4.0E-6
85.0	3.2658606522576894E-6	0.0
86.0	0.0	1.0E-6
87.0	3.2658606522576894E-6	0.0
88.0	0.0	0.0
89.0	0.0	0.0
90.0	0.0	0.0
91.0	3.2658606522576894E-6	0.0
92.0	0.0	0.0
93.0	0.0	0.0
94.0	9.797581956773068E-6	0.0
95.0	2.6126885218061515E-5	0.0
96.0	3.919032782709227E-5	0.0
97.0	1.7635647522191525E-4	0.0
98.0	3.7557397500963426E-4	0.0
99.0	6.62969712408311E-4	0.0
100.0	0.005293960117309714	0.0
