#Mapping quality	mapping quality
0.0	105125.0
1.0	3015.0
2.0	3131.0
3.0	4940.0
4.0	2288.0
5.0	2979.0
6.0	3189.0
7.0	1090.0
8.0	1534.0
9.0	1603.0
10.0	1375.0
11.0	761.0
12.0	1159.0
13.0	1110.0
14.0	749.0
15.0	845.0
16.0	1253.0
17.0	1274.0
18.0	834.0
19.0	589.0
20.0	669.0
21.0	485.0
22.0	352.0
23.0	424.0
24.0	629.0
25.0	448.0
26.0	850.0
27.0	296.0
28.0	284.0
29.0	345.0
30.0	846.0
31.0	128.0
32.0	184.0
33.0	89.0
34.0	285.0
35.0	671.0
36.0	245.0
37.0	236.0
38.0	73.0
39.0	212.0
40.0	1269.0
41.0	693.0
42.0	928.0
43.0	520.0
44.0	851.0
45.0	2823.0
46.0	1029.0
47.0	594.0
48.0	382.0
49.0	467.0
50.0	712.0
51.0	487.0
52.0	155.0
53.0	314.0
54.0	432.0
55.0	1134.0
56.0	1267.0
57.0	995.0
58.0	1977.0
59.0	105028.0
60.0	296332.0
