#Mapping quality	mapping quality
0.0	150949.0
1.0	4448.0
2.0	4155.0
3.0	6565.0
4.0	3407.0
5.0	3921.0
6.0	3016.0
7.0	2411.0
8.0	2287.0
9.0	1787.0
10.0	1685.0
11.0	1504.0
12.0	1490.0
13.0	1221.0
14.0	1222.0
15.0	1166.0
16.0	1287.0
17.0	1014.0
18.0	1163.0
19.0	527.0
20.0	605.0
21.0	391.0
22.0	652.0
23.0	504.0
24.0	663.0
25.0	414.0
26.0	1075.0
27.0	612.0
28.0	674.0
29.0	509.0
30.0	629.0
31.0	321.0
32.0	159.0
33.0	562.0
34.0	242.0
35.0	608.0
36.0	482.0
37.0	428.0
38.0	132.0
39.0	591.0
40.0	1210.0
41.0	537.0
42.0	1250.0
43.0	1531.0
44.0	835.0
45.0	2550.0
46.0	584.0
47.0	1038.0
48.0	582.0
49.0	714.0
50.0	517.0
51.0	506.0
52.0	460.0
53.0	423.0
54.0	1359.0
55.0	1171.0
56.0	888.0
57.0	1644.0
58.0	1770.0
59.0	104551.0
60.0	373987.0
