#Insert size (bp)	insert size
1.0	1173.0
2.0	138.0
3.0	176.0
4.0	42.0
5.0	754.0
6.0	33.0
7.0	87.0
8.0	34.0
9.0	20.0
10.0	26.0
11.0	19.0
12.0	22.0
13.0	22.0
14.0	23.0
15.0	14.0
16.0	25.0
17.0	14.0
18.0	13.0
19.0	11.0
20.0	16.0
21.0	57.0
22.0	22.0
23.0	41.0
24.0	30.0
25.0	10.0
26.0	8.0
27.0	6.0
28.0	8.0
29.0	9.0
30.0	7.0
31.0	11.0
32.0	13.0
33.0	11.0
34.0	12.0
35.0	12.0
36.0	8.0
37.0	11.0
38.0	13.0
39.0	12.0
40.0	11.0
41.0	14.0
42.0	12.0
43.0	11.0
44.0	15.0
45.0	15.0
46.0	9.0
47.0	128.0
48.0	25.0
49.0	12.0
50.0	14.0
51.0	19.0
52.0	17.0
53.0	24.0
54.0	24.0
55.0	21.0
56.0	28.0
57.0	22.0
58.0	25.0
59.0	9.0
60.0	24.0
61.0	26.0
62.0	30.0
63.0	22.0
64.0	26.0
65.0	23.0
66.0	25.0
67.0	35.0
68.0	26.0
69.0	22.0
70.0	25.0
71.0	11.0
72.0	29.0
73.0	22.0
74.0	18.0
75.0	13.0
76.0	17.0
77.0	26.0
78.0	19.0
79.0	19.0
80.0	23.0
81.0	18.0
82.0	16.0
83.0	24.0
84.0	17.0
85.0	14.0
86.0	20.0
87.0	12.0
88.0	20.0
89.0	11.0
90.0	21.0
91.0	27.0
92.0	28.0
93.0	26.0
94.0	21.0
95.0	57.0
96.0	48.0
97.0	66.0
98.0	34.0
99.0	529.0
100.0	222.0
101.0	87.0
102.0	39.0
103.0	114.0
104.0	168.0
105.0	82.0
106.0	55.0
107.0	47.0
108.0	53.0
109.0	45.0
110.0	43.0
111.0	44.0
112.0	43.0
113.0	48.0
114.0	240.0
115.0	46.0
116.0	91.0
117.0	48.0
118.0	38.0
119.0	37.0
120.0	47.0
121.0	58.0
122.0	76.0
123.0	67.0
124.0	37.0
125.0	49.0
126.0	54.0
127.0	53.0
128.0	83.0
129.0	38.0
130.0	55.0
131.0	100.0
132.0	159.0
133.0	46.0
134.0	34.0
135.0	70.0
136.0	129.0
137.0	93.0
138.0	94.0
139.0	91.0
140.0	75.0
141.0	66.0
142.0	53.0
143.0	55.0
144.0	84.0
145.0	36.0
146.0	29.0
147.0	49.0
148.0	126.0
149.0	60.0
150.0	81.0
151.0	76.0
152.0	60.0
153.0	70.0
154.0	39.0
155.0	381.0
156.0	95.0
157.0	35.0
158.0	58.0
159.0	94.0
160.0	97.0
161.0	70.0
162.0	46.0
163.0	43.0
164.0	94.0
165.0	69.0
166.0	49.0
167.0	64.0
168.0	88.0
169.0	468.0
170.0	47.0
171.0	55.0
172.0	67.0
173.0	72.0
174.0	140.0
175.0	165.0
176.0	140.0
177.0	78.0
178.0	47.0
179.0	94.0
180.0	9641.0
181.0	5662.0
182.0	59.0
183.0	35.0
184.0	43.0
185.0	142.0
186.0	83.0
187.0	7121.0
188.0	80.0
189.0	44.0
190.0	79.0
191.0	6709.0
192.0	42.0
193.0	101.0
194.0	83.0
195.0	53.0
196.0	11174.0
197.0	101.0
198.0	5543.0
199.0	7508.0
200.0	138.0
201.0	79.0
202.0	57.0
203.0	577.0
204.0	62.0
205.0	63.0
206.0	74.0
207.0	177.0
208.0	190.0
209.0	86.0
210.0	88.0
211.0	110.0
212.0	160.0
213.0	165.0
214.0	138.0
215.0	376.0
216.0	44089.0
217.0	30303.0
218.0	33967.0
219.0	36393.0
220.0	22705.0
221.0	25009.0
222.0	43724.0
223.0	40131.0
224.0	10538.0
225.0	18952.0
226.0	29922.0
227.0	40465.0
228.0	13890.0
229.0	42491.0
230.0	30471.0
231.0	24131.0
232.0	12466.0
233.0	24827.0
234.0	65400.0
235.0	59200.0
236.0	47955.0
237.0	33808.0
238.0	49705.0
239.0	51858.0
240.0	129352.0
241.0	1073.0
242.0	5148.0
243.0	48.0
244.0	4335.0
245.0	5393.0
246.0	165.0
247.0	61.0
248.0	83.0
249.0	9522.0
250.0	9546.0
251.0	142.0
252.0	225.0
253.0	8534.0
254.0	58.0
255.0	350.0
256.0	4311.0
257.0	527.0
258.0	6890.0
259.0	57.0
260.0	57.0
261.0	115.0
262.0	62.0
263.0	9483.0
264.0	176.0
265.0	63.0
266.0	214.0
267.0	5572.0
268.0	84.0
269.0	263.0
270.0	42002.0
271.0	15523.0
272.0	19141.0
273.0	2262.0
274.0	26292.0
275.0	23049.0
276.0	22045.0
277.0	10567.0
278.0	12370.0
279.0	22928.0
280.0	6507.0
281.0	8187.0
282.0	1382.0
283.0	29927.0
284.0	17804.0
285.0	19517.0
286.0	30646.0
287.0	16942.0
288.0	6925.0
289.0	13581.0
290.0	9425.0
291.0	23834.0
292.0	5340.0
293.0	15707.0
294.0	20076.0
295.0	15587.0
296.0	23020.0
297.0	20103.0
298.0	19747.0
299.0	28233.0
300.0	53671.0
301.0	146.0
302.0	93.0
303.0	39.0
304.0	110.0
305.0	60.0
306.0	147.0
307.0	7958.0
308.0	3996.0
309.0	127.0
310.0	2628.0
311.0	554.0
312.0	116.0
313.0	183.0
314.0	272.0
315.0	26069.0
316.0	15405.0
317.0	10071.0
318.0	10371.0
319.0	2361.0
320.0	12018.0
321.0	12814.0
322.0	13770.0
323.0	1787.0
324.0	6760.0
325.0	12677.0
326.0	34718.0
327.0	27584.0
328.0	23487.0
329.0	16755.0
330.0	7551.0
331.0	14616.0
332.0	3165.0
333.0	1791.0
334.0	31398.0
335.0	48574.0
336.0	6735.0
337.0	8622.0
338.0	12364.0
339.0	31689.0
340.0	14423.0
341.0	1952.0
342.0	18375.0
343.0	9143.0
344.0	6399.0
345.0	18806.0
346.0	26356.0
347.0	14999.0
348.0	16972.0
349.0	19478.0
350.0	50100.0
351.0	3280.0
352.0	69.0
353.0	13.0
354.0	42.0
355.0	220.0
356.0	67.0
357.0	57.0
358.0	74.0
359.0	55.0
360.0	11.0
361.0	11.0
362.0	357.0
363.0	33.0
364.0	52.0
365.0	3.0
366.0	80.0
367.0	33.0
368.0	88.0
369.0	32.0
370.0	5.0
371.0	53.0
372.0	11.0
373.0	17.0
374.0	118.0
375.0	4.0
376.0	60.0
377.0	4.0
378.0	26.0
379.0	14.0
380.0	26.0
381.0	22.0
382.0	107.0
383.0	37.0
384.0	96.0
385.0	6.0
386.0	33.0
387.0	66.0
388.0	11.0
389.0	7.0
390.0	68.0
391.0	10.0
392.0	12.0
393.0	45.0
394.0	40.0
395.0	8.0
396.0	8.0
397.0	7.0
398.0	12.0
399.0	73.0
400.0	9.0
401.0	2.0
402.0	3.0
403.0	75.0
404.0	34.0
405.0	13.0
406.0	15.0
407.0	10.0
408.0	106.0
409.0	38.0
410.0	17.0
411.0	54.0
412.0	3.0
413.0	20.0
414.0	46.0
415.0	5.0
416.0	1.0
417.0	1.0
418.0	3.0
419.0	41.0
420.0	43.0
421.0	60.0
