#Mapping quality	mapping quality
0.0	81879.0
1.0	2305.0
2.0	1907.0
3.0	4962.0
4.0	1440.0
5.0	2719.0
6.0	1438.0
7.0	1049.0
8.0	995.0
9.0	1449.0
10.0	986.0
11.0	525.0
12.0	852.0
13.0	1091.0
14.0	1083.0
15.0	298.0
16.0	903.0
17.0	1022.0
18.0	549.0
19.0	548.0
20.0	419.0
21.0	521.0
22.0	606.0
23.0	268.0
24.0	420.0
25.0	285.0
26.0	630.0
27.0	858.0
28.0	513.0
29.0	120.0
30.0	449.0
31.0	258.0
32.0	216.0
33.0	138.0
34.0	4.0
35.0	45.0
36.0	8.0
37.0	114.0
38.0	248.0
39.0	134.0
40.0	625.0
41.0	407.0
42.0	435.0
43.0	473.0
44.0	594.0
45.0	1875.0
46.0	50.0
47.0	25.0
48.0	20.0
49.0	129.0
50.0	200.0
51.0	329.0
52.0	722.0
53.0	176.0
54.0	447.0
55.0	295.0
56.0	441.0
57.0	1219.0
58.0	750.0
59.0	78884.0
60.0	157684.0
