#Mapping quality	mapping quality
0.0	74491.0
1.0	1731.0
2.0	1911.0
3.0	4898.0
4.0	1828.0
5.0	2214.0
6.0	1342.0
7.0	1292.0
8.0	1274.0
9.0	883.0
10.0	718.0
11.0	955.0
12.0	725.0
13.0	714.0
14.0	590.0
15.0	494.0
16.0	850.0
17.0	560.0
18.0	727.0
19.0	425.0
20.0	632.0
21.0	148.0
22.0	241.0
23.0	265.0
24.0	190.0
25.0	180.0
26.0	330.0
27.0	1075.0
28.0	408.0
29.0	100.0
30.0	392.0
31.0	195.0
32.0	37.0
33.0	151.0
34.0	112.0
35.0	291.0
36.0	40.0
37.0	64.0
38.0	295.0
39.0	16.0
40.0	678.0
41.0	890.0
42.0	830.0
43.0	311.0
44.0	261.0
45.0	2104.0
46.0	265.0
47.0	307.0
48.0	607.0
49.0	48.0
50.0	357.0
51.0	118.0
52.0	95.0
53.0	163.0
54.0	595.0
55.0	354.0
56.0	790.0
57.0	798.0
58.0	700.0
59.0	84940.0
60.0	109980.0
