#Coverage (X)	Coverage
1.0	0.04080807505135908
2.0	0.025917741209283918
3.0	0.016954389563821337
4.0	0.01565557210196289
5.0	0.012756017034163847
6.0	0.012207700140947964
7.0	0.010831206010436745
8.0	0.010557857669482473
9.0	0.009697961680217304
10.0	0.009495715688970563
11.0	0.009030091887836988
12.0	0.008882777291233879
13.0	0.00850031395083306
14.0	0.008433511392638593
15.0	0.008158947893207369
16.0	0.008082922593771968
17.0	0.00783805258218706
18.0	0.007800133406192344
19.0	0.007557101711270775
20.0	0.007448734501664944
21.0	0.007277023261835325
22.0	0.007234492715227248
23.0	0.007131266560705285
24.0	0.0071192707655143295
25.0	0.00696544416580025
26.0	0.00694273004970114
27.0	0.006845984740380118
28.0	0.006799497139255095
29.0	0.0066932175095928415
30.0	0.006681533293487973
31.0	0.006578120191505832
32.0	0.006550981652239329
33.0	0.00648445951523513
34.0	0.006462462031052496
35.0	0.006392512523987648
36.0	0.006373911251955633
37.0	0.006318512488675765
38.0	0.006305176903367737
39.0	0.00622052086296776
40.0	0.006213011806750046
41.0	0.006158485464936803
42.0	0.00615075830334888
43.0	0.006101684595719803
44.0	0.006077537215773532
45.0	0.0060630487878086115
46.0	0.0060563498372374625
47.0	0.006030364140627853
48.0	0.006018524134972836
49.0	0.005995591913503517
50.0	0.0059911674903361245
51.0	0.0059524382086948435
