#Mapping quality	mapping quality
0.0	167512.0
1.0	5591.0
2.0	5659.0
3.0	7325.0
4.0	4158.0
5.0	4188.0
6.0	3704.0
7.0	2979.0
8.0	2436.0
9.0	2382.0
10.0	1286.0
11.0	1468.0
12.0	2321.0
13.0	1084.0
14.0	1361.0
15.0	885.0
16.0	1555.0
17.0	1315.0
18.0	891.0
19.0	664.0
20.0	739.0
21.0	448.0
22.0	591.0
23.0	518.0
24.0	852.0
25.0	737.0
26.0	1125.0
27.0	507.0
28.0	381.0
29.0	363.0
30.0	591.0
31.0	564.0
32.0	700.0
33.0	1477.0
34.0	267.0
35.0	525.0
36.0	493.0
37.0	655.0
38.0	101.0
39.0	800.0
40.0	1554.0
41.0	987.0
42.0	1045.0
43.0	371.0
44.0	844.0
45.0	1859.0
46.0	341.0
47.0	490.0
48.0	710.0
49.0	165.0
50.0	62.0
51.0	281.0
52.0	391.0
53.0	365.0
54.0	633.0
55.0	222.0
56.0	1598.0
57.0	977.0
58.0	1843.0
59.0	110188.0
60.0	195428.0
