#Mapping quality	mapping quality
0.0	100573.0
1.0	2676.0
2.0	3177.0
3.0	5331.0
4.0	2170.0
5.0	3471.0
6.0	2270.0
7.0	1782.0
8.0	1756.0
9.0	1026.0
10.0	914.0
11.0	1049.0
12.0	1340.0
13.0	744.0
14.0	939.0
15.0	1476.0
16.0	1054.0
17.0	925.0
18.0	743.0
19.0	362.0
20.0	519.0
21.0	667.0
22.0	465.0
23.0	278.0
24.0	541.0
25.0	362.0
26.0	702.0
27.0	838.0
28.0	180.0
29.0	348.0
30.0	647.0
31.0	210.0
32.0	122.0
33.0	294.0
34.0	282.0
35.0	110.0
36.0	389.0
37.0	342.0
39.0	147.0
40.0	1041.0
41.0	950.0
42.0	781.0
43.0	471.0
44.0	813.0
45.0	2551.0
46.0	140.0
47.0	145.0
48.0	310.0
49.0	99.0
50.0	154.0
51.0	137.0
52.0	324.0
53.0	227.0
54.0	827.0
55.0	485.0
56.0	665.0
57.0	1498.0
58.0	1588.0
59.0	97035.0
60.0	192808.0
