#Mapping quality	mapping quality
0.0	66162.0
1.0	2518.0
2.0	1903.0
3.0	4518.0
4.0	1536.0
5.0	2168.0
6.0	1429.0
7.0	1216.0
8.0	1243.0
9.0	775.0
10.0	821.0
11.0	471.0
12.0	888.0
13.0	851.0
14.0	468.0
15.0	320.0
16.0	1062.0
17.0	953.0
18.0	444.0
19.0	165.0
20.0	260.0
21.0	80.0
22.0	220.0
23.0	102.0
24.0	377.0
25.0	148.0
26.0	292.0
27.0	781.0
28.0	276.0
29.0	82.0
30.0	304.0
31.0	327.0
32.0	100.0
33.0	306.0
34.0	103.0
35.0	30.0
36.0	199.0
37.0	364.0
38.0	16.0
39.0	136.0
40.0	424.0
41.0	370.0
42.0	668.0
43.0	297.0
44.0	704.0
45.0	1597.0
46.0	21.0
47.0	25.0
48.0	45.0
49.0	71.0
50.0	226.0
51.0	15.0
52.0	27.0
53.0	312.0
54.0	434.0
55.0	656.0
56.0	591.0
57.0	528.0
58.0	834.0
59.0	77842.0
60.0	100858.0
