#Mapping quality	mapping quality
0.0	107355.0
1.0	3511.0
2.0	3158.0
3.0	5862.0
4.0	2953.0
5.0	2982.0
6.0	2538.0
7.0	1561.0
8.0	1831.0
9.0	1265.0
10.0	978.0
11.0	1436.0
12.0	1007.0
13.0	896.0
14.0	1338.0
15.0	483.0
16.0	690.0
17.0	1346.0
18.0	1552.0
19.0	532.0
20.0	699.0
21.0	405.0
22.0	383.0
23.0	482.0
24.0	843.0
25.0	869.0
26.0	644.0
27.0	600.0
28.0	522.0
29.0	234.0
30.0	576.0
31.0	216.0
32.0	542.0
33.0	551.0
34.0	163.0
35.0	495.0
36.0	202.0
37.0	414.0
38.0	342.0
39.0	68.0
40.0	620.0
41.0	555.0
42.0	819.0
43.0	576.0
44.0	463.0
45.0	1939.0
46.0	611.0
47.0	456.0
48.0	474.0
49.0	106.0
50.0	223.0
51.0	335.0
52.0	369.0
53.0	644.0
54.0	739.0
55.0	860.0
56.0	481.0
57.0	1327.0
58.0	1823.0
59.0	101017.0
60.0	258569.0
