#Mapping quality	mapping quality
0.0	32633.0
1.0	1001.0
2.0	861.0
3.0	3564.0
4.0	999.0
5.0	1396.0
6.0	876.0
7.0	521.0
8.0	628.0
9.0	808.0
10.0	507.0
11.0	270.0
12.0	301.0
13.0	404.0
14.0	433.0
15.0	320.0
16.0	260.0
17.0	702.0
18.0	284.0
19.0	49.0
20.0	41.0
21.0	219.0
22.0	42.0
23.0	332.0
24.0	175.0
25.0	264.0
26.0	873.0
27.0	399.0
28.0	297.0
29.0	31.0
30.0	76.0
31.0	66.0
32.0	8.0
33.0	413.0
34.0	405.0
35.0	102.0
36.0	41.0
37.0	316.0
38.0	5.0
39.0	135.0
40.0	743.0
41.0	303.0
42.0	606.0
43.0	373.0
44.0	208.0
45.0	1929.0
46.0	91.0
47.0	129.0
48.0	455.0
50.0	181.0
51.0	78.0
52.0	77.0
53.0	18.0
54.0	53.0
55.0	232.0
56.0	1127.0
57.0	1048.0
58.0	2208.0
59.0	39134.0
60.0	191890.0
