#Mapping quality	mapping quality
0.0	82734.0
1.0	2401.0
2.0	2017.0
3.0	4899.0
4.0	1360.0
5.0	2075.0
6.0	2553.0
7.0	1555.0
8.0	1302.0
9.0	1231.0
10.0	916.0
11.0	1506.0
12.0	888.0
13.0	718.0
14.0	525.0
15.0	569.0
16.0	744.0
17.0	873.0
18.0	462.0
19.0	476.0
20.0	328.0
21.0	386.0
22.0	314.0
23.0	260.0
24.0	1311.0
25.0	442.0
26.0	804.0
27.0	205.0
28.0	969.0
29.0	69.0
30.0	322.0
31.0	351.0
32.0	177.0
33.0	172.0
34.0	204.0
35.0	276.0
36.0	58.0
37.0	384.0
38.0	124.0
39.0	318.0
40.0	482.0
41.0	421.0
42.0	839.0
43.0	516.0
44.0	238.0
45.0	1935.0
47.0	75.0
48.0	102.0
49.0	51.0
50.0	194.0
51.0	132.0
52.0	195.0
53.0	363.0
54.0	374.0
55.0	336.0
56.0	416.0
57.0	682.0
58.0	1607.0
59.0	84657.0
60.0	195270.0
