#Insert size (bp)	insert size
1.0	185.0
2.0	21.0
3.0	25.0
4.0	8.0
5.0	84.0
6.0	6.0
7.0	10.0
8.0	4.0
9.0	5.0
10.0	1.0
11.0	3.0
12.0	2.0
13.0	4.0
14.0	10.0
15.0	4.0
16.0	1.0
17.0	2.0
18.0	2.0
19.0	5.0
20.0	3.0
21.0	5.0
22.0	3.0
23.0	2.0
24.0	3.0
27.0	2.0
28.0	2.0
31.0	3.0
32.0	2.0
33.0	4.0
34.0	2.0
35.0	3.0
36.0	1.0
37.0	2.0
38.0	2.0
39.0	7.0
40.0	1.0
41.0	4.0
42.0	6.0
43.0	4.0
45.0	7.0
46.0	5.0
47.0	21.0
48.0	6.0
49.0	6.0
50.0	5.0
51.0	7.0
52.0	1.0
53.0	6.0
54.0	3.0
55.0	7.0
56.0	8.0
57.0	7.0
58.0	15.0
59.0	8.0
60.0	7.0
61.0	10.0
62.0	7.0
63.0	8.0
64.0	4.0
65.0	6.0
66.0	9.0
67.0	6.0
68.0	5.0
69.0	7.0
70.0	8.0
71.0	7.0
72.0	3.0
73.0	7.0
74.0	6.0
75.0	5.0
76.0	3.0
77.0	3.0
78.0	2.0
79.0	9.0
80.0	7.0
81.0	4.0
82.0	3.0
83.0	2.0
84.0	2.0
85.0	9.0
86.0	9.0
87.0	4.0
88.0	3.0
89.0	7.0
90.0	9.0
91.0	17.0
92.0	8.0
93.0	5.0
94.0	12.0
95.0	15.0
96.0	5.0
97.0	10.0
98.0	9.0
99.0	53.0
100.0	32.0
101.0	11.0
102.0	25.0
103.0	12.0
104.0	43.0
105.0	27.0
106.0	22.0
107.0	15.0
108.0	17.0
109.0	8.0
110.0	12.0
111.0	14.0
112.0	11.0
113.0	27.0
114.0	69.0
115.0	8.0
116.0	41.0
117.0	13.0
118.0	22.0
119.0	11.0
120.0	22.0
121.0	16.0
122.0	21.0
123.0	18.0
124.0	10.0
125.0	8.0
126.0	19.0
127.0	17.0
128.0	20.0
129.0	16.0
130.0	22.0
131.0	22.0
132.0	24.0
133.0	7.0
134.0	12.0
135.0	19.0
136.0	63.0
137.0	26.0
138.0	31.0
139.0	16.0
140.0	21.0
