#Mapping quality	mapping quality
0.0	123726.0
1.0	4141.0
2.0	3575.0
3.0	5932.0
4.0	2603.0
5.0	3882.0
6.0	3219.0
7.0	1756.0
8.0	1669.0
9.0	1620.0
10.0	1367.0
11.0	1002.0
12.0	1286.0
13.0	1518.0
14.0	966.0
15.0	884.0
16.0	1795.0
17.0	828.0
18.0	637.0
19.0	945.0
20.0	604.0
21.0	633.0
22.0	557.0
23.0	237.0
24.0	1356.0
25.0	619.0
26.0	1053.0
27.0	225.0
28.0	477.0
29.0	408.0
30.0	468.0
31.0	188.0
32.0	176.0
33.0	39.0
34.0	710.0
35.0	295.0
36.0	307.0
37.0	518.0
38.0	222.0
39.0	179.0
40.0	679.0
41.0	713.0
42.0	945.0
43.0	756.0
44.0	718.0
45.0	1894.0
46.0	63.0
47.0	173.0
48.0	335.0
49.0	24.0
50.0	137.0
51.0	279.0
52.0	119.0
53.0	811.0
54.0	354.0
55.0	522.0
56.0	844.0
57.0	1034.0
58.0	1918.0
59.0	103227.0
60.0	216940.0
