#Mapping quality	mapping quality
0.0	183710.0
1.0	6369.0
2.0	5073.0
3.0	8548.0
4.0	3770.0
5.0	4942.0
6.0	3585.0
7.0	2860.0
8.0	2348.0
9.0	2461.0
10.0	1782.0
11.0	1855.0
12.0	1916.0
13.0	1268.0
14.0	1146.0
15.0	1429.0
16.0	1072.0
17.0	1637.0
18.0	1627.0
19.0	980.0
20.0	1418.0
21.0	523.0
22.0	1129.0
23.0	887.0
24.0	1154.0
25.0	986.0
26.0	1359.0
27.0	1232.0
28.0	365.0
29.0	623.0
30.0	580.0
31.0	644.0
32.0	226.0
33.0	700.0
34.0	411.0
35.0	190.0
36.0	419.0
37.0	236.0
38.0	350.0
39.0	603.0
40.0	1550.0
41.0	780.0
42.0	994.0
43.0	1443.0
44.0	852.0
45.0	2690.0
46.0	1408.0
47.0	644.0
48.0	1407.0
49.0	415.0
50.0	935.0
51.0	451.0
52.0	492.0
53.0	859.0
54.0	552.0
55.0	741.0
56.0	1111.0
57.0	1551.0
58.0	2146.0
59.0	116252.0
60.0	394536.0
