#Mapping quality	mapping quality
0.0	26403.0
1.0	612.0
2.0	584.0
3.0	3198.0
4.0	599.0
5.0	1365.0
6.0	403.0
7.0	701.0
8.0	213.0
9.0	377.0
10.0	301.0
11.0	327.0
12.0	94.0
13.0	278.0
14.0	490.0
15.0	225.0
16.0	298.0
17.0	929.0
18.0	547.0
19.0	323.0
20.0	4.0
21.0	73.0
22.0	321.0
23.0	199.0
24.0	75.0
25.0	299.0
26.0	433.0
27.0	349.0
28.0	201.0
29.0	192.0
30.0	26.0
31.0	293.0
32.0	35.0
33.0	36.0
35.0	14.0
36.0	211.0
37.0	117.0
38.0	8.0
39.0	3.0
40.0	282.0
42.0	492.0
43.0	728.0
44.0	427.0
45.0	1621.0
46.0	363.0
47.0	168.0
48.0	126.0
49.0	149.0
50.0	114.0
51.0	83.0
52.0	17.0
53.0	66.0
54.0	356.0
55.0	701.0
56.0	1016.0
57.0	553.0
58.0	1433.0
59.0	23358.0
60.0	157239.0
