#Mapping quality	mapping quality
0.0	87193.0
1.0	3379.0
2.0	2219.0
3.0	4787.0
4.0	1566.0
5.0	3009.0
6.0	1700.0
7.0	1345.0
8.0	1109.0
9.0	754.0
10.0	1007.0
11.0	756.0
12.0	1147.0
13.0	812.0
14.0	857.0
15.0	1008.0
16.0	1052.0
17.0	1052.0
18.0	541.0
19.0	225.0
20.0	218.0
21.0	409.0
22.0	278.0
23.0	576.0
24.0	286.0
25.0	780.0
26.0	945.0
27.0	332.0
28.0	147.0
29.0	200.0
30.0	143.0
31.0	496.0
32.0	276.0
33.0	187.0
34.0	194.0
35.0	466.0
36.0	326.0
37.0	138.0
38.0	2.0
39.0	69.0
40.0	1085.0
41.0	688.0
42.0	642.0
43.0	923.0
44.0	665.0
45.0	1683.0
46.0	415.0
47.0	92.0
48.0	624.0
49.0	429.0
50.0	398.0
51.0	267.0
52.0	257.0
53.0	775.0
54.0	1089.0
55.0	524.0
56.0	1114.0
57.0	1523.0
58.0	1441.0
59.0	94816.0
60.0	227905.0
