#Insert size (bp)	insert size
1.0	747.0
2.0	66.0
3.0	120.0
4.0	16.0
5.0	839.0
6.0	23.0
7.0	65.0
8.0	25.0
9.0	17.0
10.0	16.0
11.0	16.0
12.0	13.0
13.0	16.0
14.0	13.0
15.0	14.0
16.0	9.0
17.0	14.0
18.0	7.0
19.0	8.0
20.0	5.0
21.0	4.0
22.0	1.0
23.0	11.0
24.0	15.0
25.0	3.0
26.0	5.0
27.0	3.0
28.0	2.0
29.0	5.0
30.0	3.0
31.0	3.0
32.0	7.0
33.0	14.0
34.0	11.0
35.0	6.0
36.0	1.0
37.0	4.0
38.0	2.0
39.0	3.0
40.0	4.0
41.0	11.0
42.0	5.0
43.0	8.0
44.0	5.0
45.0	13.0
46.0	5.0
47.0	208.0
48.0	18.0
49.0	20.0
50.0	11.0
51.0	16.0
52.0	14.0
53.0	12.0
54.0	14.0
55.0	19.0
56.0	21.0
57.0	21.0
58.0	22.0
59.0	11.0
60.0	9.0
61.0	23.0
62.0	23.0
63.0	26.0
64.0	22.0
65.0	21.0
66.0	21.0
67.0	17.0
68.0	24.0
69.0	10.0
70.0	12.0
71.0	11.0
72.0	9.0
73.0	7.0
74.0	11.0
75.0	10.0
76.0	4.0
77.0	12.0
78.0	13.0
79.0	14.0
80.0	9.0
81.0	9.0
82.0	14.0
83.0	14.0
84.0	9.0
85.0	12.0
86.0	8.0
87.0	14.0
88.0	8.0
89.0	8.0
90.0	17.0
91.0	17.0
92.0	16.0
93.0	13.0
94.0	28.0
95.0	113.0
96.0	29.0
97.0	42.0
98.0	30.0
99.0	296.0
100.0	135.0
101.0	59.0
102.0	28.0
103.0	77.0
104.0	208.0
105.0	71.0
106.0	22.0
107.0	29.0
108.0	43.0
109.0	27.0
110.0	31.0
111.0	26.0
112.0	35.0
113.0	27.0
114.0	310.0
115.0	38.0
116.0	70.0
117.0	28.0
118.0	47.0
119.0	28.0
120.0	35.0
121.0	28.0
122.0	47.0
123.0	33.0
124.0	18.0
125.0	22.0
126.0	45.0
127.0	17.0
128.0	43.0
129.0	19.0
130.0	18.0
131.0	42.0
132.0	283.0
133.0	26.0
134.0	20.0
135.0	37.0
136.0	104.0
137.0	51.0
138.0	114.0
139.0	35.0
140.0	21.0
141.0	36.0
142.0	32.0
143.0	39.0
144.0	48.0
145.0	28.0
146.0	21.0
147.0	21.0
148.0	44.0
149.0	40.0
150.0	63.0
151.0	64.0
152.0	52.0
153.0	56.0
154.0	30.0
155.0	561.0
156.0	47.0
157.0	21.0
158.0	35.0
159.0	53.0
160.0	40.0
161.0	38.0
162.0	19.0
163.0	20.0
164.0	25.0
165.0	25.0
166.0	21.0
167.0	26.0
168.0	69.0
169.0	284.0
170.0	25.0
171.0	29.0
172.0	44.0
173.0	44.0
174.0	52.0
175.0	40.0
176.0	41.0
177.0	54.0
178.0	17.0
179.0	45.0
180.0	8471.0
181.0	3335.0
182.0	45.0
183.0	21.0
184.0	39.0
185.0	59.0
186.0	64.0
187.0	4656.0
188.0	40.0
189.0	41.0
190.0	42.0
191.0	3767.0
192.0	23.0
193.0	59.0
194.0	30.0
195.0	31.0
196.0	5443.0
197.0	41.0
198.0	3468.0
199.0	5782.0
200.0	63.0
201.0	27.0
202.0	22.0
203.0	258.0
204.0	33.0
205.0	27.0
206.0	36.0
207.0	77.0
208.0	104.0
209.0	49.0
210.0	47.0
211.0	62.0
212.0	60.0
213.0	81.0
214.0	91.0
215.0	205.0
216.0	21619.0
217.0	16563.0
218.0	17051.0
219.0	22319.0
220.0	5530.0
221.0	13635.0
222.0	19502.0
223.0	17087.0
224.0	2609.0
225.0	8886.0
226.0	19421.0
227.0	16462.0
228.0	9263.0
229.0	25079.0
230.0	17273.0
231.0	15161.0
232.0	6041.0
233.0	9589.0
234.0	37632.0
235.0	28097.0
236.0	35820.0
237.0	15904.0
238.0	20776.0
239.0	22719.0
240.0	45185.0
241.0	545.0
242.0	1764.0
243.0	24.0
244.0	1966.0
245.0	4777.0
246.0	123.0
247.0	28.0
248.0	46.0
249.0	7869.0
250.0	3657.0
251.0	64.0
252.0	124.0
253.0	5094.0
254.0	33.0
255.0	313.0
256.0	2247.0
257.0	175.0
258.0	2888.0
259.0	23.0
260.0	19.0
261.0	27.0
262.0	39.0
263.0	2963.0
264.0	56.0
265.0	32.0
266.0	73.0
267.0	1429.0
268.0	42.0
269.0	108.0
270.0	16293.0
271.0	4694.0
272.0	10191.0
273.0	1018.0
274.0	13004.0
275.0	13480.0
276.0	10630.0
277.0	5007.0
278.0	10052.0
279.0	10397.0
280.0	2484.0
281.0	5611.0
282.0	1033.0
283.0	11184.0
284.0	9037.0
285.0	8121.0
286.0	12299.0
287.0	8925.0
288.0	2327.0
289.0	6704.0
290.0	5103.0
291.0	9591.0
292.0	2022.0
293.0	6718.0
294.0	6093.0
295.0	6129.0
296.0	13377.0
297.0	8970.0
298.0	6566.0
299.0	9683.0
300.0	26041.0
301.0	97.0
302.0	30.0
303.0	25.0
304.0	33.0
305.0	11.0
306.0	38.0
307.0	3135.0
308.0	1429.0
309.0	83.0
310.0	1142.0
311.0	288.0
312.0	69.0
313.0	90.0
314.0	158.0
315.0	13607.0
316.0	5914.0
317.0	4738.0
318.0	7165.0
319.0	634.0
320.0	4631.0
321.0	4777.0
322.0	5143.0
323.0	1010.0
324.0	3747.0
325.0	5736.0
326.0	14872.0
327.0	15862.0
328.0	8897.0
329.0	6873.0
330.0	5647.0
331.0	9352.0
332.0	1247.0
333.0	635.0
334.0	12803.0
335.0	15033.0
336.0	2804.0
337.0	2969.0
338.0	3537.0
339.0	11498.0
340.0	5226.0
341.0	1433.0
342.0	8343.0
343.0	4549.0
344.0	2625.0
345.0	6984.0
346.0	11323.0
347.0	9326.0
348.0	7032.0
349.0	9326.0
350.0	18122.0
351.0	1385.0
352.0	31.0
353.0	4.0
354.0	15.0
355.0	63.0
356.0	20.0
357.0	33.0
358.0	40.0
359.0	14.0
360.0	41.0
361.0	11.0
362.0	82.0
363.0	13.0
364.0	23.0
365.0	4.0
366.0	22.0
367.0	14.0
368.0	50.0
369.0	18.0
370.0	1.0
371.0	24.0
372.0	1.0
