#Mapping quality	mapping quality
0.0	63177.0
1.0	1594.0
2.0	2046.0
3.0	4143.0
4.0	1639.0
5.0	2133.0
6.0	939.0
7.0	978.0
8.0	891.0
9.0	1493.0
10.0	544.0
11.0	752.0
12.0	660.0
13.0	783.0
14.0	543.0
15.0	657.0
16.0	462.0
17.0	621.0
18.0	614.0
19.0	595.0
20.0	466.0
21.0	316.0
22.0	245.0
23.0	210.0
24.0	758.0
25.0	616.0
26.0	1012.0
27.0	323.0
28.0	412.0
29.0	114.0
30.0	116.0
31.0	530.0
32.0	20.0
33.0	770.0
34.0	79.0
35.0	271.0
36.0	255.0
37.0	368.0
38.0	76.0
39.0	301.0
40.0	899.0
41.0	747.0
42.0	617.0
43.0	1383.0
44.0	732.0
45.0	1865.0
46.0	146.0
47.0	115.0
48.0	244.0
49.0	315.0
50.0	470.0
51.0	545.0
52.0	347.0
53.0	829.0
54.0	708.0
55.0	513.0
56.0	988.0
57.0	943.0
58.0	1281.0
59.0	73999.0
60.0	250100.0
