#Mapping quality	mapping quality
0.0	113227.0
1.0	3648.0
2.0	3541.0
3.0	5857.0
4.0	2466.0
5.0	3815.0
6.0	2280.0
7.0	2027.0
8.0	1414.0
9.0	1324.0
10.0	850.0
11.0	701.0
12.0	1406.0
13.0	1650.0
14.0	786.0
15.0	948.0
16.0	1513.0
17.0	1045.0
18.0	1271.0
19.0	452.0
20.0	879.0
21.0	274.0
22.0	616.0
23.0	514.0
24.0	394.0
25.0	444.0
26.0	657.0
27.0	632.0
28.0	279.0
29.0	445.0
30.0	552.0
31.0	448.0
32.0	151.0
33.0	329.0
34.0	228.0
35.0	651.0
36.0	399.0
37.0	287.0
38.0	82.0
39.0	273.0
40.0	1385.0
41.0	799.0
42.0	657.0
43.0	579.0
44.0	712.0
45.0	2367.0
46.0	433.0
47.0	1100.0
48.0	475.0
49.0	276.0
50.0	367.0
51.0	591.0
52.0	418.0
53.0	700.0
54.0	699.0
55.0	289.0
56.0	730.0
57.0	1808.0
58.0	2624.0
59.0	101102.0
60.0	259849.0
