#Mapping quality	mapping quality
0.0	171971.0
1.0	5799.0
2.0	5816.0
3.0	7593.0
4.0	4665.0
5.0	4374.0
6.0	2280.0
7.0	2100.0
8.0	2175.0
9.0	2459.0
10.0	1891.0
11.0	1494.0
12.0	2491.0
13.0	1113.0
14.0	1342.0
15.0	780.0
16.0	1437.0
17.0	2220.0
18.0	727.0
19.0	474.0
20.0	758.0
21.0	602.0
22.0	997.0
23.0	875.0
24.0	1278.0
25.0	1309.0
26.0	899.0
27.0	1061.0
28.0	517.0
29.0	645.0
30.0	559.0
31.0	243.0
32.0	76.0
33.0	249.0
34.0	492.0
35.0	293.0
36.0	414.0
37.0	519.0
38.0	151.0
39.0	43.0
40.0	840.0
41.0	456.0
42.0	540.0
43.0	1595.0
44.0	924.0
45.0	2016.0
46.0	765.0
47.0	727.0
48.0	472.0
49.0	323.0
50.0	584.0
51.0	507.0
52.0	398.0
53.0	519.0
54.0	1116.0
55.0	684.0
56.0	794.0
57.0	1539.0
58.0	2955.0
59.0	110059.0
60.0	316165.0
