#Insert size (bp)	insert size
1.0	1015.0
2.0	158.0
3.0	141.0
4.0	24.0
5.0	529.0
6.0	28.0
7.0	54.0
8.0	18.0
9.0	17.0
10.0	31.0
11.0	30.0
12.0	15.0
13.0	19.0
14.0	17.0
15.0	15.0
16.0	13.0
17.0	16.0
18.0	5.0
19.0	14.0
20.0	5.0
21.0	4.0
22.0	13.0
23.0	9.0
24.0	8.0
25.0	2.0
26.0	2.0
27.0	2.0
28.0	6.0
29.0	14.0
30.0	9.0
31.0	12.0
32.0	5.0
33.0	12.0
34.0	7.0
35.0	8.0
36.0	5.0
37.0	8.0
38.0	11.0
39.0	6.0
40.0	6.0
41.0	12.0
42.0	9.0
43.0	7.0
44.0	7.0
45.0	14.0
46.0	8.0
47.0	41.0
48.0	19.0
49.0	15.0
50.0	7.0
51.0	16.0
52.0	6.0
53.0	11.0
54.0	10.0
55.0	14.0
56.0	20.0
57.0	20.0
58.0	27.0
59.0	17.0
60.0	15.0
61.0	14.0
62.0	15.0
63.0	17.0
64.0	20.0
65.0	15.0
66.0	18.0
67.0	16.0
68.0	20.0
69.0	14.0
70.0	15.0
71.0	14.0
72.0	13.0
73.0	13.0
74.0	16.0
75.0	9.0
76.0	16.0
77.0	15.0
78.0	16.0
79.0	14.0
80.0	10.0
81.0	11.0
82.0	16.0
83.0	15.0
84.0	15.0
85.0	11.0
86.0	13.0
87.0	10.0
88.0	17.0
89.0	10.0
90.0	9.0
91.0	17.0
92.0	20.0
93.0	15.0
94.0	8.0
95.0	30.0
96.0	17.0
97.0	46.0
98.0	36.0
99.0	209.0
100.0	107.0
101.0	47.0
102.0	36.0
103.0	68.0
104.0	117.0
105.0	46.0
106.0	41.0
107.0	43.0
108.0	37.0
109.0	22.0
110.0	37.0
111.0	47.0
112.0	44.0
113.0	25.0
114.0	151.0
115.0	41.0
116.0	59.0
117.0	50.0
118.0	38.0
119.0	25.0
120.0	36.0
121.0	50.0
122.0	60.0
123.0	32.0
124.0	23.0
125.0	31.0
126.0	52.0
127.0	28.0
128.0	61.0
129.0	31.0
130.0	39.0
131.0	51.0
132.0	62.0
133.0	33.0
134.0	26.0
135.0	60.0
136.0	171.0
137.0	74.0
138.0	86.0
139.0	50.0
140.0	46.0
141.0	49.0
142.0	42.0
143.0	36.0
144.0	48.0
145.0	37.0
146.0	15.0
147.0	45.0
148.0	49.0
149.0	54.0
150.0	51.0
151.0	105.0
152.0	52.0
153.0	58.0
154.0	37.0
155.0	264.0
156.0	47.0
157.0	22.0
158.0	35.0
159.0	86.0
160.0	35.0
161.0	31.0
162.0	26.0
163.0	46.0
164.0	36.0
165.0	62.0
166.0	27.0
167.0	53.0
168.0	32.0
169.0	255.0
170.0	34.0
171.0	61.0
172.0	30.0
173.0	57.0
174.0	78.0
175.0	42.0
176.0	66.0
177.0	31.0
178.0	28.0
179.0	50.0
180.0	6277.0
181.0	3829.0
182.0	31.0
183.0	22.0
184.0	36.0
185.0	92.0
186.0	68.0
187.0	4438.0
188.0	50.0
189.0	31.0
190.0	38.0
191.0	4124.0
192.0	45.0
193.0	47.0
194.0	37.0
195.0	68.0
196.0	6901.0
197.0	35.0
198.0	4051.0
199.0	5081.0
200.0	94.0
201.0	44.0
202.0	39.0
203.0	517.0
204.0	34.0
205.0	40.0
206.0	49.0
207.0	89.0
208.0	134.0
209.0	52.0
210.0	67.0
211.0	80.0
212.0	121.0
213.0	104.0
214.0	101.0
215.0	249.0
216.0	27690.0
217.0	21635.0
218.0	22859.0
219.0	22444.0
220.0	14615.0
221.0	16634.0
222.0	25491.0
223.0	25601.0
224.0	5762.0
225.0	11831.0
226.0	19218.0
227.0	25911.0
228.0	8160.0
229.0	26529.0
230.0	21002.0
231.0	16104.0
232.0	8369.0
233.0	15881.0
234.0	48859.0
235.0	37843.0
236.0	28397.0
237.0	22150.0
238.0	26430.0
239.0	29482.0
240.0	67034.0
241.0	573.0
242.0	2535.0
243.0	24.0
244.0	2569.0
245.0	2382.0
246.0	110.0
247.0	36.0
248.0	37.0
249.0	4388.0
250.0	5497.0
251.0	87.0
252.0	206.0
253.0	4790.0
254.0	37.0
255.0	370.0
256.0	2773.0
257.0	285.0
258.0	3638.0
259.0	73.0
260.0	30.0
261.0	61.0
262.0	40.0
