#Read position (bp)	Clipping profile
0.0	1.9527956533050923
1.0	1.9470740451661588
2.0	1.9396251590984903
3.0	1.9359546934999292
4.0	1.9314205889370009
5.0	1.9262387551507967
6.0	1.9153353132256592
7.0	1.9034602774656084
8.0	1.894607978080843
9.0	1.8866193176604453
10.0	1.8816533936153332
11.0	1.700828985450922
12.0	1.5938457087399185
13.0	1.509856819455195
14.0	1.443464574069456
15.0	1.3279528625853247
16.0	1.231441208317275
17.0	1.1228386085480826
18.0	1.0587134154438078
19.0	1.027406502985492
20.0	0.9836847804143956
21.0	0.9290596159181616
22.0	0.8709798955644582
23.0	0.8351388785432137
24.0	0.7829966760695358
25.0	0.7103430481921338
26.0	0.667053145103221
27.0	0.6518315083562468
28.0	0.5673028447187938
29.0	0.5010185542036008
30.0	0.43991609747461174
31.0	0.3944670969747806
32.0	0.3459953600996639
33.0	0.28608040694668
34.0	0.23199501680317558
35.0	0.1582618402203143
36.0	0.15340387104574804
37.0	0.1518925028581052
38.0	0.15027317979991645
39.0	0.14951749570609502
40.0	0.14897772135336543
41.0	0.14789817264790628
42.0	0.14735839829517666
43.0	0.14649475933080935
44.0	0.14595498497807977
45.0	0.14476748140207468
46.0	0.1442277070493451
47.0	0.14336406808497776
48.0	0.1403413317096921
49.0	0.14001746709805435
50.0	0.1392617830042329
51.0	0.13818223429877374
52.0	0.12932993491400854
53.0	0.1227446878107076
54.0	0.12306855242234538
55.0	0.11389238842594242
56.0	0.113136704332121
57.0	0.1119492007561159
58.0	0.1124889751088455
59.0	0.11205715562666184
60.0	0.10655145722882006
61.0	0.10633554748772822
62.0	0.10622759261718231
63.0	0.10568781826445274
64.0	0.09748324810296304
65.0	0.09694347375023345
66.0	0.0966196091385957
67.0	0.09640369939750387
68.0	0.0966196091385957
69.0	0.09618778965641203
70.0	0.08949458768256517
71.0	0.07664795808760107
72.0	0.07556840938214189
73.0	0.07459681554722863
74.0	0.07211385352467255
75.0	0.07222180839521847
76.0	0.0717899889130348
77.0	0.07146612430139704
78.0	0.07146612430139704
79.0	0.07146612430139704
80.0	0.07157407917194296
81.0	0.07168203404248888
82.0	0.07103430481921337
83.0	0.0704945304664838
84.0	0.07006271098430013
85.0	0.06941498176102462
86.0	0.06919907201993279
87.0	0.06876725253774911
88.0	0.06790361357338177
89.0	0.06725588435010628
90.0	0.0667161099973767
91.0	0.06596042590355528
92.0	0.06531269668027977
93.0	0.06509678693918795
94.0	0.06488087719809611
95.0	0.06455701258645835
96.0	0.06401723823372878
97.0	0.06347746388099919
98.0	0.06315359926936144
99.0	0.061210411599534935
100.0	0.06077859211735126
101.0	0.06056268237625943
102.0	0.06185814082281043
103.0	0.06131836647008085
104.0	0.061210411599534935
105.0	0.061210411599534935
106.0	0.060994501858443094
107.0	0.06067063724680534
108.0	0.06045472750571351
109.0	0.060022908023529845
110.0	0.06023881776462168
111.0	0.06056268237625943
112.0	0.06045472750571351
113.0	0.06013086289407576
114.0	0.059914953152983924
115.0	0.06077859211735126
116.0	0.06077859211735126
117.0	0.061102456728989014
118.0	0.060994501858443094
119.0	0.06077859211735126
120.0	0.06067063724680534
121.0	0.06131836647008085
122.0	0.061210411599534935
123.0	0.061210411599534935
124.0	0.06131836647008085
125.0	0.061210411599534935
126.0	0.06088654698789718
127.0	0.06088654698789718
128.0	0.060994501858443094
129.0	0.060994501858443094
130.0	0.061210411599534935
131.0	0.06131836647008085
132.0	0.06142632134062677
133.0	0.060994501858443094
134.0	0.06077859211735126
135.0	0.06045472750571351
136.0	0.06077859211735126
137.0	0.06067063724680534
138.0	0.06023881776462168
139.0	0.060022908023529845
140.0	0.0596990434118921
141.0	0.060022908023529845
142.0	0.06013086289407576
143.0	0.059914953152983924
144.0	0.0603467726351676
145.0	0.06013086289407576
146.0	0.06067063724680534
147.0	0.059914953152983924
148.0	0.060022908023529845
149.0	0.060022908023529845
150.0	0.06045472750571351
151.0	0.06077859211735126
152.0	0.06077859211735126
153.0	0.06077859211735126
154.0	0.06077859211735126
155.0	0.062074050563902264
156.0	0.062289960304994105
157.0	0.06250587004608593
158.0	0.062289960304994105
159.0	0.062397915175540025
160.0	0.06261382491663185
161.0	0.06250587004608593
162.0	0.06261382491663185
163.0	0.0629376895282696
164.0	0.0629376895282696
165.0	0.06304564439881552
166.0	0.06315359926936144
167.0	0.06347746388099919
168.0	0.06434110284536652
169.0	0.06466496745700427
170.0	0.06477292232755019
171.0	0.06477292232755019
172.0	0.06390928336318286
173.0	0.06326155413990736
174.0	0.06315359926936144
175.0	0.06347746388099919
176.0	0.06347746388099919
177.0	0.06401723823372878
178.0	0.06196609569335635
179.0	0.06261382491663185
180.0	0.07470477041777455
181.0	0.08053433342725407
182.0	0.0788070554985194
183.0	0.07859114575742757
184.0	0.07859114575742757
185.0	0.07761955192251431
186.0	0.07783546166360614
187.0	0.085824122084004
188.0	0.08528434773127441
189.0	0.0851763928607285
190.0	0.08625594156618767
191.0	0.09316505328112636
192.0	0.09370482763385594
193.0	0.09456846659822328
194.0	0.09575597017422836
195.0	0.09672756400914162
196.0	0.10622759261718231
197.0	0.10698327671100373
198.0	0.11324465920266691
199.0	0.1226367329401617
200.0	0.12360832677507495
201.0	0.12371628164562086
202.0	0.1239321913867127
203.0	0.12609128879763104
204.0	0.1278185667263657
205.0	0.12868220569073305
206.0	0.12922198004346264
207.0	0.12986970926673813
208.0	0.13202880667765649
209.0	0.13375608460639116
210.0	0.1347276784413044
211.0	0.13634700149949316
212.0	0.1385060989104115
213.0	0.1412049706740594
214.0	0.14476748140207468
215.0	0.15847774996140615
216.0	0.2325347911559052
217.0	0.28456903875903716
218.0	0.34351239807710787
219.0	0.3889613985769389
220.0	0.4276092422323772
221.0	0.4909787512428304
222.0	0.5570471320169316
223.0	0.6381212397969153
224.0	0.6534508314144355
225.0	0.6962009601506187
226.0	0.7780307520244236
227.0	0.8320081872973821
228.0	0.8704401212117286
229.0	0.923230052908682
230.0	0.980554089168564
231.0	1.053315671916512
232.0	1.0893725986788483
233.0	1.1751967207628522
234.0	1.2502253557922645
235.0	1.3179130596245545
236.0	1.4437884386810937
237.0	1.502192023646435
238.0	1.587692281118801
239.0	1.6910050922312438
240.0	1.8649203886807157
241.0	1.8726931393600221
242.0	1.8807897546509658
243.0	1.8951477524335725
244.0	1.9083182466401745
245.0	1.9203012372707713
246.0	1.9296933110082661
247.0	1.9410285724155873
248.0	1.9467501805545209
249.0	1.957113848126929
250.0	1.9616479526898576
