#Mapping quality	mapping quality
0.0	94461.0
1.0	3388.0
2.0	2617.0
3.0	5062.0
4.0	2196.0
5.0	2723.0
6.0	2064.0
7.0	1177.0
8.0	1073.0
9.0	1609.0
10.0	1222.0
11.0	808.0
12.0	726.0
13.0	1237.0
14.0	938.0
15.0	831.0
16.0	1333.0
17.0	1011.0
18.0	909.0
19.0	382.0
20.0	554.0
21.0	377.0
22.0	512.0
23.0	518.0
24.0	546.0
25.0	964.0
26.0	669.0
27.0	797.0
28.0	371.0
29.0	103.0
30.0	320.0
31.0	400.0
32.0	68.0
33.0	250.0
34.0	400.0
35.0	106.0
36.0	411.0
37.0	326.0
38.0	111.0
39.0	177.0
40.0	963.0
41.0	624.0
42.0	306.0
43.0	1258.0
44.0	651.0
45.0	2183.0
46.0	57.0
47.0	196.0
48.0	600.0
49.0	248.0
50.0	488.0
51.0	369.0
52.0	386.0
53.0	431.0
54.0	263.0
55.0	641.0
56.0	1039.0
57.0	1270.0
58.0	1279.0
59.0	95091.0
60.0	204670.0
