#Mapping quality	mapping quality
0.0	159613.0
1.0	6062.0
2.0	4869.0
3.0	6394.0
4.0	3479.0
5.0	4185.0
6.0	3075.0
7.0	2036.0
8.0	2261.0
9.0	1866.0
10.0	1507.0
11.0	1159.0
12.0	1150.0
13.0	1457.0
14.0	1257.0
15.0	1164.0
16.0	1193.0
17.0	1246.0
18.0	994.0
19.0	360.0
20.0	659.0
21.0	527.0
22.0	600.0
23.0	923.0
24.0	451.0
25.0	1025.0
26.0	962.0
27.0	676.0
28.0	422.0
29.0	458.0
30.0	562.0
31.0	572.0
32.0	482.0
33.0	673.0
34.0	140.0
35.0	148.0
36.0	243.0
37.0	175.0
38.0	5.0
39.0	96.0
40.0	1008.0
41.0	899.0
42.0	732.0
43.0	434.0
44.0	566.0
45.0	2025.0
46.0	161.0
47.0	456.0
48.0	536.0
49.0	90.0
50.0	108.0
51.0	273.0
52.0	395.0
53.0	789.0
54.0	995.0
55.0	383.0
56.0	635.0
57.0	1417.0
58.0	2029.0
59.0	105901.0
60.0	201902.0
