#Mapping quality	mapping quality
0.0	143768.0
1.0	4532.0
2.0	4679.0
3.0	6347.0
4.0	2713.0
5.0	4134.0
6.0	2221.0
7.0	1804.0
8.0	2276.0
9.0	1377.0
10.0	1174.0
11.0	893.0
12.0	1687.0
13.0	1040.0
14.0	1375.0
15.0	804.0
16.0	1110.0
17.0	1377.0
18.0	965.0
19.0	448.0
20.0	904.0
21.0	445.0
22.0	305.0
23.0	374.0
24.0	1341.0
25.0	817.0
26.0	962.0
27.0	802.0
28.0	652.0
29.0	243.0
30.0	623.0
31.0	320.0
32.0	429.0
33.0	345.0
34.0	156.0
35.0	206.0
36.0	182.0
37.0	211.0
38.0	224.0
39.0	327.0
40.0	2015.0
41.0	304.0
42.0	935.0
43.0	757.0
44.0	499.0
45.0	2501.0
46.0	323.0
47.0	515.0
48.0	532.0
49.0	354.0
50.0	15.0
51.0	1385.0
52.0	312.0
53.0	609.0
54.0	701.0
55.0	361.0
56.0	654.0
57.0	786.0
58.0	1999.0
59.0	107320.0
60.0	297291.0
